"","Oxy Electrode 1 Last (V)","OxyElectrode 2 Last (V)","OxyElectrode 3 Last (V)"
"82:36:40","0.246","0.098","0.154"
"82:36:41","0.246","0.098","0.153"
"82:36:42","0.245","0.098","0.154"
"82:36:43","0.246","0.099","0.153"
"82:36:44","0.246","0.098","0.153"
"82:36:45","0.245","0.098","0.153"
"82:36:46","0.245","0.097","0.153"
"82:36:47","0.246","0.099","0.153"
"82:36:48","0.246","0.098","0.153"
"82:36:49","0.245","0.097","0.153"
"82:36:50","0.245","0.097","0.153"
"82:36:51","0.246","0.099","0.153"
"82:36:52","0.246","0.098","0.153"
"82:36:53","0.245","0.097","0.153"
"82:36:54","0.245","0.097","0.153"
"82:36:55","0.245","0.098","0.153"
"82:36:56","0.246","0.099","0.153"
"82:36:57","0.245","0.097","0.153"
"82:36:58","0.245","0.097","0.152"
"82:36:59","0.245","0.097","0.153"
"82:37:00","0.245","0.099","0.152"
"82:37:01","0.245","0.097","0.153"
"82:37:02","0.244","0.097","0.152"
"82:37:03","0.244","0.097","0.152"
"82:37:04","0.245","0.098","0.152"
"82:37:05","0.245","0.097","0.152"
"82:37:06","0.244","0.097","0.152"
"82:37:07","0.244","0.097","0.152"
"82:37:08","0.245","0.098","0.152"
"82:37:09","0.245","0.097","0.152"
"82:37:10","0.244","0.097","0.152"
"82:37:11","0.244","0.097","0.152"
"82:37:12","0.245","0.098","0.152"
"82:37:13","0.245","0.097","0.152"
"82:37:14","0.243","0.096","0.152"
"82:37:15","0.244","0.098","0.151"
"82:37:16","0.244","0.097","0.152"
"82:37:17","0.244","0.097","0.151"
"82:37:18","0.243","0.096","0.152"
"82:37:19","0.244","0.098","0.151"
"82:37:20","0.244","0.097","0.151"
"82:37:21","0.244","0.096","0.151"
"82:37:22","0.243","0.096","0.152"
"82:37:23","0.244","0.098","0.151"
"82:37:24","0.244","0.096","0.151"
"82:37:25","0.243","0.096","0.151"
"82:37:26","0.243","0.097","0.151"
"82:37:27","0.244","0.097","0.151"
"82:37:28","0.244","0.096","0.151"
"82:37:29","0.242","0.096","0.151"
"82:37:30","0.244","0.097","0.151"
"82:37:31","0.243","0.096","0.151"
"82:37:32","0.243","0.096","0.151"
"82:37:33","0.243","0.097","0.151"
"82:37:34","0.243","0.097","0.150"
"82:37:35","0.242","0.096","0.151"
"82:37:36","0.243","0.097","0.150"
"82:37:37","0.243","0.096","0.151"
"82:37:38","0.243","0.096","0.150"
"82:37:39","0.242","0.096","0.151"
"82:37:40","0.243","0.097","0.150"
"82:37:41","0.243","0.095","0.151"
"82:37:42","0.242","0.096","0.151"
"82:37:43","0.243","0.097","0.150"
"82:37:44","0.242","0.096","0.150"
"82:37:45","0.242","0.096","0.150"
"82:37:46","0.242","0.097","0.150"
"82:37:47","0.243","0.097","0.150"
"82:37:48","0.241","0.095","0.150"
"82:37:49","0.242","0.097","0.150"
"82:37:50","0.242","0.096","0.150"
"82:37:51","0.242","0.096","0.149"
"82:37:52","0.241","0.096","0.150"
"82:37:53","0.242","0.097","0.149"
"82:37:54","0.242","0.095","0.150"
"82:37:55","0.241","0.096","0.149"
"82:37:56","0.242","0.096","0.150"
"82:37:57","0.242","0.097","0.149"
"82:37:58","0.242","0.095","0.149"
"82:37:59","0.241","0.096","0.149"
"82:38:00","0.242","0.096","0.149"
"82:38:01","0.241","0.096","0.149"
"82:38:02","0.241","0.095","0.149"
"82:38:03","0.241","0.096","0.149"
"82:38:04","0.242","0.096","0.149"
"82:38:05","0.241","0.095","0.149"
"82:38:06","0.241","0.096","0.149"
"82:38:07","0.241","0.096","0.149"
"82:38:08","0.241","0.096","0.149"
"82:38:09","0.240","0.095","0.149"
"82:38:10","0.241","0.097","0.148"
"82:38:11","0.241","0.095","0.149"
"82:38:12","0.240","0.095","0.148"
"82:38:13","0.241","0.096","0.149"
"82:38:14","0.241","0.096","0.148"
"82:38:15","0.241","0.094","0.149"
"82:38:16","0.240","0.096","0.149"
"82:38:17","0.241","0.096","0.148"
"82:38:18","0.241","0.095","0.148"
"82:38:19","0.240","0.095","0.149"
"82:38:20","0.241","0.096","0.148"
"82:38:21","0.241","0.095","0.148"
"82:38:22","0.239","0.095","0.149"
"82:38:23","0.241","0.096","0.148"
"82:38:24","0.240","0.095","0.148"
"82:38:25","0.240","0.095","0.148"
"82:38:26","0.240","0.095","0.148"
"82:38:27","0.241","0.096","0.147"
"82:38:28","0.240","0.094","0.148"
"82:38:29","0.240","0.096","0.148"
"82:38:30","0.240","0.095","0.148"
"82:38:31","0.240","0.095","0.147"
"82:38:32","0.239","0.094","0.148"
"82:38:33","0.240","0.096","0.147"
"82:38:34","0.240","0.094","0.148"
"82:38:35","0.239","0.095","0.147"
"82:38:36","0.240","0.096","0.148"
"82:38:37","0.239","0.095","0.147"
"82:38:38","0.239","0.095","0.147"
"82:38:39","0.240","0.095","0.147"
"82:38:40","0.240","0.095","0.147"
"82:38:41","0.238","0.095","0.147"
"82:38:42","0.240","0.096","0.147"
"82:38:43","0.239","0.094","0.147"
"82:38:44","0.239","0.095","0.147"
"82:38:45","0.239","0.095","0.147"
"82:38:46","0.239","0.095","0.146"
"82:38:47","0.238","0.094","0.147"
"82:38:48","0.239","0.096","0.146"
"82:38:49","0.239","0.094","0.147"
"82:38:50","0.238","0.095","0.146"
"82:38:51","0.239","0.095","0.147"
"82:38:52","0.239","0.095","0.146"
"82:38:53","0.238","0.094","0.147"
"82:38:54","0.239","0.095","0.146"
"82:38:55","0.239","0.094","0.146"
"82:38:56","0.238","0.094","0.147"
"82:38:57","0.239","0.095","0.146"
"82:38:58","0.238","0.094","0.146"
"82:38:59","0.238","0.094","0.146"
"82:39:00","0.238","0.094","0.146"
"82:39:01","0.239","0.095","0.145"
"82:39:02","0.237","0.093","0.146"
"82:39:03","0.238","0.095","0.146"
"82:39:04","0.238","0.094","0.146"
"82:39:05","0.238","0.094","0.146"
"82:39:06","0.237","0.094","0.146"
"82:39:07","0.238","0.095","0.145"
"82:39:08","0.238","0.093","0.146"
"82:39:09","0.237","0.094","0.146"
"82:39:10","0.238","0.094","0.146"
"82:39:11","0.238","0.094","0.145"
"82:39:12","0.237","0.093","0.146"
"82:39:13","0.238","0.095","0.145"
"82:39:14","0.238","0.094","0.145"
"82:39:15","0.236","0.093","0.146"
"82:39:16","0.237","0.095","0.145"
"82:39:17","0.237","0.094","0.145"
"82:39:18","0.237","0.093","0.145"
"82:39:19","0.237","0.094","0.146"
"82:39:20","0.238","0.094","0.145"
"82:39:21","0.236","0.093","0.146"
"82:39:22","0.237","0.094","0.145"
"82:39:23","0.237","0.093","0.145"
"82:39:24","0.236","0.093","0.145"
"82:39:25","0.236","0.093","0.145"
"82:39:26","0.237","0.094","0.145"
"82:39:27","0.236","0.093","0.145"
"82:39:28","0.236","0.094","0.145"
"82:39:29","0.237","0.094","0.144"
"82:39:30","0.236","0.093","0.145"
"82:39:31","0.236","0.093","0.145"
"82:39:32","0.237","0.094","0.144"
"82:39:33","0.237","0.092","0.144"
"82:39:34","0.235","0.093","0.145"
"82:39:35","0.237","0.094","0.144"
"82:39:36","0.236","0.093","0.144"
"82:39:37","0.235","0.093","0.144"
"82:39:38","0.236","0.093","0.145"
"82:39:39","0.236","0.093","0.144"
"82:39:40","0.235","0.092","0.145"
"82:39:41","0.236","0.094","0.144"
"82:39:42","0.236","0.092","0.144"
"82:39:43","0.235","0.093","0.144"
"82:39:44","0.236","0.093","0.144"
"82:39:45","0.236","0.093","0.143"
"82:39:46","0.235","0.092","0.144"
"82:39:47","0.236","0.094","0.144"
"82:39:48","0.236","0.093","0.143"
"82:39:49","0.235","0.092","0.143"
"82:39:50","0.235","0.093","0.143"
"82:39:51","0.235","0.093","0.143"
"82:39:52","0.235","0.092","0.144"
"82:39:53","0.235","0.093","0.143"
"82:39:54","0.236","0.093","0.143"
"82:39:55","0.234","0.092","0.144"
"82:39:56","0.235","0.093","0.143"
"82:39:57","0.235","0.092","0.143"
"82:39:58","0.234","0.092","0.143"
"82:39:59","0.235","0.092","0.143"
"82:40:00","0.235","0.093","0.143"
"82:40:01","0.234","0.091","0.143"
"82:40:02","0.235","0.093","0.143"
"82:40:03","0.235","0.092","0.143"
"82:40:04","0.234","0.092","0.143"
"82:40:05","0.235","0.092","0.143"
"82:40:06","0.234","0.092","0.142"
"82:40:07","0.234","0.091","0.143"
"82:40:08","0.234","0.092","0.143"
"82:40:09","0.235","0.091","0.142"
"82:40:10","0.233","0.090","0.143"
"82:40:11","0.234","0.092","0.142"
"82:40:12","0.234","0.090","0.143"
"82:40:13","0.233","0.090","0.142"
"82:40:14","0.234","0.091","0.142"
"82:40:15","0.234","0.090","0.142"
"82:40:16","0.233","0.089","0.142"
"82:40:17","0.234","0.091","0.141"
"82:40:18","0.233","0.089","0.142"
"82:40:19","0.233","0.090","0.142"
"82:40:20","0.234","0.090","0.142"
"82:40:21","0.233","0.089","0.142"
"82:40:22","0.233","0.090","0.142"
"82:40:23","0.233","0.090","0.141"
"82:40:24","0.232","0.089","0.142"
"82:40:25","0.233","0.089","0.142"
"82:40:26","0.234","0.089","0.141"
"82:40:27","0.232","0.088","0.141"
"82:40:28","0.233","0.089","0.141"
"82:40:29","0.233","0.088","0.141"
"82:40:30","0.232","0.088","0.141"
"82:40:31","0.233","0.089","0.141"
"82:40:32","0.233","0.089","0.140"
"82:40:33","0.231","0.087","0.141"
"82:40:34","0.233","0.089","0.140"
"82:40:35","0.232","0.087","0.141"
"82:40:36","0.232","0.088","0.140"
"82:40:37","0.233","0.088","0.140"
"82:40:38","0.232","0.087","0.140"
"82:40:39","0.231","0.088","0.141"
"82:40:40","0.232","0.088","0.140"
"82:40:41","0.231","0.086","0.140"
"82:40:42","0.232","0.088","0.140"
"82:40:43","0.232","0.087","0.140"
"82:40:44","0.231","0.086","0.140"
"82:40:45","0.232","0.088","0.140"
"82:40:46","0.231","0.087","0.140"
"82:40:47","0.231","0.087","0.140"
"82:40:48","0.231","0.087","0.140"
"82:40:49","0.231","0.086","0.139"
"82:40:50","0.230","0.086","0.140"
"82:40:51","0.232","0.087","0.139"
"82:40:52","0.231","0.085","0.140"
"82:40:53","0.230","0.086","0.139"
"82:40:54","0.231","0.086","0.139"
"82:40:55","0.230","0.086","0.139"
"82:40:56","0.230","0.085","0.139"
"82:40:57","0.231","0.086","0.139"
"82:40:58","0.231","0.085","0.139"
"82:40:59","0.230","0.086","0.139"
"82:41:00","0.231","0.086","0.139"
"82:41:01","0.230","0.085","0.138"
"82:41:02","0.229","0.085","0.139"
"82:41:03","0.230","0.086","0.139"
"82:41:04","0.230","0.085","0.138"
"82:41:05","0.229","0.085","0.139"
"82:41:06","0.230","0.086","0.138"
"82:41:07","0.230","0.084","0.139"
"82:41:08","0.229","0.085","0.138"
"82:41:09","0.230","0.085","0.138"
"82:41:10","0.229","0.085","0.138"
"82:41:11","0.229","0.084","0.138"
"82:41:12","0.229","0.085","0.138"
"82:41:13","0.230","0.084","0.138"
"82:41:14","0.228","0.084","0.138"
"82:41:15","0.229","0.085","0.138"
"82:41:16","0.229","0.085","0.137"
"82:41:17","0.228","0.083","0.138"
"82:41:18","0.229","0.085","0.137"
"82:41:19","0.229","0.084","0.137"
"82:41:20","0.228","0.084","0.138"
"82:41:21","0.229","0.085","0.137"
"82:41:22","0.228","0.084","0.137"
"82:41:23","0.228","0.084","0.137"
"82:41:24","0.228","0.084","0.138"
"82:41:25","0.228","0.084","0.137"
"82:41:26","0.227","0.083","0.138"
"82:41:27","0.228","0.085","0.137"
"82:41:28","0.228","0.083","0.137"
"82:41:29","0.227","0.083","0.137"
"82:41:30","0.228","0.083","0.137"
"82:41:31","0.228","0.084","0.136"
"82:41:32","0.227","0.082","0.137"
"82:41:33","0.228","0.084","0.137"
"82:41:34","0.228","0.083","0.136"
"82:41:35","0.226","0.083","0.137"
"82:41:36","0.227","0.084","0.136"
"82:41:37","0.227","0.083","0.136"
"82:41:38","0.227","0.083","0.136"
"82:41:39","0.227","0.083","0.137"
"82:41:40","0.228","0.083","0.136"
"82:41:41","0.226","0.082","0.136"
"82:41:42","0.227","0.084","0.136"
"82:41:43","0.227","0.082","0.136"
"82:41:44","0.226","0.083","0.136"
"82:41:45","0.227","0.083","0.136"
"82:41:46","0.227","0.083","0.135"
"82:41:47","0.226","0.082","0.136"
"82:41:48","0.227","0.083","0.135"
"82:41:49","0.226","0.082","0.136"
"82:41:50","0.226","0.083","0.135"
"82:41:51","0.227","0.083","0.135"
"82:41:52","0.225","0.082","0.135"
"82:41:53","0.226","0.082","0.135"
"82:41:54","0.226","0.082","0.135"
"82:41:55","0.225","0.082","0.135"
"82:41:56","0.226","0.083","0.135"
"82:41:57","0.226","0.082","0.135"
"82:41:58","0.225","0.081","0.135"
"82:41:59","0.226","0.083","0.134"
"82:42:00","0.225","0.081","0.135"
"82:42:01","0.225","0.082","0.135"
"82:42:02","0.225","0.082","0.134"
"82:42:03","0.225","0.081","0.134"
"82:42:04","0.225","0.081","0.135"
"82:42:05","0.225","0.083","0.134"
"82:42:06","0.224","0.081","0.135"
"82:42:07","0.225","0.082","0.134"
"82:42:08","0.225","0.081","0.134"
"82:42:09","0.224","0.081","0.134"
"82:42:10","0.225","0.082","0.134"
"82:42:11","0.225","0.082","0.134"
"82:42:12","0.224","0.081","0.134"
"82:42:13","0.224","0.082","0.134"
"82:42:14","0.225","0.081","0.133"
"82:42:15","0.223","0.080","0.134"
"82:42:16","0.225","0.082","0.133"
"82:42:17","0.224","0.080","0.134"
"82:42:18","0.223","0.081","0.133"
"82:42:19","0.224","0.081","0.133"
"82:42:20","0.223","0.081","0.133"
"82:42:21","0.223","0.080","0.134"
"82:42:22","0.224","0.081","0.133"
"82:42:23","0.223","0.080","0.134"
"82:42:24","0.224","0.082","0.133"
"82:42:25","0.224","0.080","0.133"
"82:42:26","0.223","0.080","0.133"
"82:42:27","0.224","0.081","0.133"
"82:42:28","0.223","0.080","0.133"
"82:42:29","0.223","0.080","0.133"
"82:42:30","0.223","0.081","0.132"
"82:42:31","0.223","0.080","0.132"
"82:42:32","0.223","0.080","0.133"
"82:42:33","0.223","0.081","0.132"
"82:42:34","0.222","0.079","0.133"
"82:42:35","0.223","0.081","0.132"
"82:42:36","0.223","0.080","0.132"
"82:42:37","0.222","0.080","0.132"
"82:42:38","0.222","0.080","0.132"
"82:42:39","0.222","0.080","0.132"
"82:42:40","0.221","0.079","0.132"
"82:42:41","0.222","0.081","0.131"
"82:42:42","0.222","0.079","0.132"
"82:42:43","0.221","0.080","0.132"
"82:42:44","0.222","0.080","0.132"
"82:42:45","0.221","0.079","0.132"
"82:42:46","0.221","0.080","0.132"
"82:42:47","0.222","0.080","0.131"
"82:42:48","0.221","0.079","0.132"
"82:42:49","0.222","0.080","0.132"
"82:42:50","0.222","0.080","0.131"
"82:42:51","0.220","0.078","0.132"
"82:42:52","0.222","0.080","0.131"
"82:42:53","0.221","0.079","0.131"
"82:42:54","0.221","0.079","0.131"
"82:42:55","0.221","0.079","0.131"
"82:42:56","0.221","0.079","0.131"
"82:42:57","0.220","0.078","0.131"
"82:42:58","0.221","0.080","0.130"
"82:42:59","0.221","0.078","0.131"
"82:43:00","0.220","0.079","0.130"
"82:43:01","0.221","0.079","0.130"
"82:43:02","0.220","0.078","0.130"
"82:43:03","0.220","0.079","0.130"
"82:43:04","0.221","0.079","0.130"
"82:43:05","0.220","0.078","0.130"
"82:43:06","0.220","0.079","0.130"
"82:43:07","0.221","0.079","0.130"
"82:43:08","0.219","0.078","0.130"
"82:43:09","0.220","0.079","0.130"
"82:43:10","0.220","0.078","0.130"
"82:43:11","0.219","0.078","0.130"
"82:43:12","0.220","0.079","0.130"
"82:43:13","0.220","0.078","0.129"
"82:43:14","0.219","0.078","0.130"
"82:43:15","0.220","0.079","0.129"
"82:43:16","0.219","0.077","0.130"
"82:43:17","0.219","0.079","0.129"
"82:43:18","0.220","0.078","0.129"
"82:43:19","0.218","0.078","0.129"
"82:43:20","0.219","0.078","0.129"
"82:43:21","0.219","0.078","0.129"
"82:43:22","0.219","0.077","0.129"
"82:43:23","0.219","0.078","0.129"
"82:43:24","0.219","0.078","0.129"
"82:43:25","0.218","0.077","0.129"
"82:43:26","0.219","0.078","0.129"
"82:43:27","0.219","0.077","0.129"
"82:43:28","0.218","0.077","0.129"
"82:43:29","0.219","0.078","0.129"
"82:43:30","0.219","0.078","0.128"
"82:43:31","0.218","0.077","0.129"
"82:43:32","0.219","0.078","0.128"
"82:43:33","0.218","0.077","0.129"
"82:43:34","0.218","0.077","0.128"
"82:43:35","0.218","0.077","0.128"
"82:43:36","0.218","0.077","0.128"
"82:43:37","0.218","0.077","0.128"
"82:43:38","0.218","0.078","0.127"
"82:43:39","0.217","0.076","0.128"
"82:43:40","0.218","0.077","0.128"
"82:43:41","0.218","0.077","0.127"
"82:43:42","0.217","0.076","0.128"
"82:43:43","0.218","0.078","0.127"
"82:43:44","0.217","0.077","0.127"
"82:43:45","0.217","0.076","0.127"
"82:43:46","0.217","0.077","0.128"
"82:43:47","0.217","0.077","0.127"
"82:43:48","0.216","0.076","0.128"
"82:43:49","0.217","0.078","0.127"
"82:43:50","0.216","0.076","0.127"
"82:43:51","0.216","0.077","0.127"
"82:43:52","0.217","0.077","0.127"
"82:43:53","0.216","0.076","0.127"
"82:43:54","0.216","0.077","0.127"
"82:43:55","0.217","0.077","0.126"
"82:43:56","0.216","0.076","0.127"
"82:43:57","0.216","0.077","0.126"
"82:43:58","0.216","0.076","0.127"
"82:43:59","0.215","0.076","0.127"
"82:44:00","0.217","0.077","0.126"
"82:44:01","0.215","0.075","0.127"
"82:44:02","0.216","0.077","0.126"
"82:44:03","0.216","0.076","0.126"
"82:44:04","0.215","0.076","0.126"
"82:44:05","0.216","0.076","0.126"
"82:44:06","0.215","0.076","0.126"
"82:44:07","0.215","0.076","0.126"
"82:44:08","0.216","0.077","0.125"
"82:44:09","0.215","0.075","0.126"
"82:44:10","0.215","0.077","0.125"
"82:44:11","0.215","0.075","0.126"
"82:44:12","0.214","0.076","0.126"
"82:44:13","0.216","0.076","0.125"
"82:44:14","0.215","0.075","0.125"
"82:44:15","0.215","0.076","0.125"
"82:44:16","0.215","0.076","0.125"
"82:44:17","0.214","0.075","0.125"
"82:44:18","0.215","0.076","0.125"
"82:44:19","0.215","0.075","0.125"
"82:44:20","0.214","0.075","0.126"
"82:44:21","0.215","0.076","0.124"
"82:44:22","0.213","0.074","0.125"
"82:44:23","0.214","0.076","0.124"
"82:44:24","0.214","0.075","0.125"
"82:44:25","0.213","0.075","0.124"
"82:44:26","0.214","0.075","0.125"
"82:44:27","0.214","0.075","0.124"
"82:44:28","0.213","0.075","0.125"
"82:44:29","0.214","0.076","0.124"
"82:44:30","0.213","0.074","0.125"
"82:44:31","0.214","0.076","0.124"
"82:44:32","0.214","0.075","0.124"
"82:44:33","0.213","0.075","0.124"
"82:44:34","0.214","0.075","0.124"
"82:44:35","0.213","0.074","0.124"
"82:44:36","0.213","0.075","0.124"
"82:44:37","0.213","0.075","0.124"
"82:44:38","0.213","0.074","0.124"
"82:44:39","0.213","0.075","0.124"
"82:44:40","0.213","0.075","0.123"
"82:44:41","0.212","0.074","0.124"
"82:44:42","0.213","0.075","0.123"
"82:44:43","0.213","0.073","0.124"
"82:44:44","0.212","0.075","0.123"
"82:44:45","0.213","0.074","0.123"
"82:44:46","0.212","0.074","0.123"
"82:44:47","0.212","0.074","0.123"
"82:44:48","0.213","0.074","0.122"
"82:44:49","0.212","0.073","0.123"
"82:44:50","0.212","0.075","0.123"
"82:44:51","0.213","0.074","0.123"
"82:44:52","0.211","0.074","0.123"
"82:44:53","0.212","0.075","0.123"
"82:44:54","0.212","0.073","0.122"
"82:44:55","0.211","0.074","0.122"
"82:44:56","0.212","0.074","0.122"
"82:44:57","0.211","0.073","0.122"
"82:44:58","0.211","0.073","0.123"
"82:44:59","0.212","0.074","0.121"
"82:45:00","0.211","0.073","0.123"
"82:45:01","0.212","0.074","0.122"
"82:45:02","0.211","0.073","0.122"
"82:45:03","0.210","0.073","0.122"
"82:45:04","0.212","0.074","0.122"
"82:45:05","0.211","0.073","0.121"
"82:45:06","0.211","0.073","0.122"
"82:45:07","0.211","0.074","0.121"
"82:45:08","0.210","0.072","0.122"
"82:45:09","0.211","0.073","0.122"
"82:45:10","0.211","0.073","0.121"
"82:45:11","0.210","0.072","0.121"
"82:45:12","0.211","0.074","0.121"
"82:45:13","0.211","0.073","0.121"
"82:45:14","0.210","0.073","0.121"
"82:45:15","0.210","0.073","0.121"
"82:45:16","0.210","0.073","0.121"
"82:45:17","0.210","0.072","0.121"
"82:45:18","0.211","0.073","0.120"
"82:45:19","0.209","0.072","0.122"
"82:45:20","0.210","0.073","0.121"
"82:45:21","0.210","0.072","0.121"
"82:45:22","0.209","0.072","0.121"
"82:45:23","0.210","0.073","0.121"
"82:45:24","0.209","0.072","0.120"
"82:45:25","0.209","0.072","0.121"
"82:45:26","0.210","0.073","0.120"
"82:45:27","0.209","0.071","0.120"
"82:45:28","0.209","0.072","0.121"
"82:45:29","0.210","0.072","0.120"
"82:45:30","0.208","0.071","0.121"
"82:45:31","0.210","0.073","0.120"
"82:45:32","0.209","0.072","0.120"
"82:45:33","0.208","0.072","0.120"
"82:45:34","0.209","0.072","0.120"
"82:45:35","0.209","0.072","0.120"
"82:45:36","0.208","0.072","0.120"
"82:45:37","0.209","0.072","0.119"
"82:45:38","0.208","0.071","0.120"
"82:45:39","0.209","0.072","0.119"
"82:45:40","0.208","0.071","0.120"
"82:45:41","0.208","0.072","0.119"
"82:45:42","0.209","0.072","0.119"
"82:45:43","0.208","0.071","0.119"
"82:45:44","0.208","0.072","0.119"
"82:45:45","0.208","0.071","0.119"
"82:45:46","0.207","0.071","0.119"
"82:45:47","0.208","0.072","0.119"
"82:45:48","0.208","0.071","0.119"
"82:45:49","0.207","0.071","0.119"
"82:45:50","0.208","0.072","0.118"
"82:45:51","0.207","0.070","0.119"
"82:45:52","0.208","0.072","0.119"
"82:45:53","0.208","0.071","0.119"
"82:45:54","0.207","0.071","0.119"
"82:45:55","0.207","0.071","0.119"
"82:45:56","0.207","0.070","0.118"
"82:45:57","0.207","0.071","0.119"
"82:45:58","0.207","0.071","0.118"
"82:45:59","0.206","0.070","0.118"
"82:46:00","0.207","0.071","0.118"
"82:46:01","0.207","0.070","0.118"
"82:46:02","0.206","0.070","0.118"
"82:46:03","0.207","0.071","0.117"
"82:46:04","0.206","0.070","0.118"
"82:46:05","0.207","0.071","0.118"
"82:46:06","0.207","0.070","0.118"
"82:46:07","0.206","0.070","0.118"
"82:46:08","0.206","0.070","0.118"
"82:46:09","0.206","0.070","0.117"
"82:46:10","0.205","0.069","0.118"
"82:46:11","0.206","0.071","0.117"
"82:46:12","0.206","0.069","0.118"
"82:46:13","0.205","0.070","0.117"
"82:46:14","0.206","0.070","0.117"
"82:46:15","0.205","0.069","0.117"
"82:46:16","0.205","0.070","0.117"
"82:46:17","0.206","0.069","0.117"
"82:46:18","0.205","0.069","0.117"
"82:46:19","0.206","0.070","0.117"
"82:46:20","0.205","0.069","0.117"
"82:46:21","0.204","0.069","0.117"
"82:46:22","0.206","0.070","0.116"
"82:46:23","0.204","0.069","0.117"
"82:46:24","0.205","0.070","0.116"
"82:46:25","0.205","0.069","0.116"
"82:46:26","0.204","0.069","0.116"
"82:46:27","0.205","0.069","0.117"
"82:46:28","0.205","0.069","0.116"
"82:46:29","0.204","0.068","0.117"
"82:46:30","0.205","0.070","0.116"
"82:46:31","0.204","0.068","0.116"
"82:46:32","0.205","0.069","0.116"
"82:46:33","0.205","0.069","0.116"
"82:46:34","0.203","0.068","0.116"
"82:46:35","0.204","0.069","0.116"
"82:46:36","0.204","0.069","0.115"
"82:46:37","0.203","0.068","0.116"
"82:46:38","0.204","0.069","0.115"
"82:46:39","0.204","0.068","0.115"
"82:46:40","0.203","0.068","0.116"
"82:46:41","0.204","0.069","0.115"
"82:46:42","0.204","0.068","0.115"
"82:46:43","0.203","0.069","0.115"
"82:46:44","0.204","0.068","0.115"
"82:46:45","0.203","0.068","0.115"
"82:46:46","0.202","0.067","0.116"
"82:46:47","0.204","0.069","0.115"
"82:46:48","0.203","0.067","0.115"
"82:46:49","0.203","0.068","0.115"
"82:46:50","0.204","0.068","0.115"
"82:46:51","0.203","0.067","0.114"
"82:46:52","0.202","0.067","0.115"
"82:46:53","0.203","0.068","0.114"
"82:46:54","0.203","0.067","0.115"
"82:46:55","0.202","0.068","0.115"
"82:46:56","0.203","0.068","0.114"
"82:46:57","0.202","0.067","0.114"
"82:46:58","0.202","0.068","0.114"
"82:46:59","0.202","0.068","0.114"
"82:47:00","0.202","0.067","0.114"
"82:47:01","0.201","0.067","0.114"
"82:47:02","0.203","0.068","0.114"
"82:47:03","0.202","0.066","0.114"
"82:47:04","0.201","0.067","0.114"
"82:47:05","0.202","0.067","0.114"
"82:47:06","0.202","0.067","0.113"
"82:47:07","0.201","0.066","0.114"
"82:47:08","0.202","0.068","0.113"
"82:47:09","0.202","0.066","0.114"
"82:47:10","0.201","0.067","0.114"
"82:47:11","0.202","0.067","0.114"
"82:47:12","0.201","0.066","0.113"
"82:47:13","0.201","0.067","0.113"
"82:47:14","0.201","0.067","0.113"
"82:47:15","0.201","0.066","0.113"
"82:47:16","0.200","0.066","0.113"
"82:47:17","0.202","0.067","0.112"
"82:47:18","0.200","0.065","0.113"
"82:47:19","0.201","0.067","0.113"
"82:47:20","0.201","0.066","0.113"
"82:47:21","0.200","0.066","0.113"
"82:47:22","0.201","0.066","0.113"
"82:47:23","0.201","0.066","0.112"
"82:47:24","0.200","0.065","0.113"
"82:47:25","0.201","0.067","0.112"
"82:47:26","0.200","0.065","0.113"
"82:47:27","0.200","0.066","0.113"
"82:47:28","0.200","0.066","0.112"
"82:47:29","0.199","0.065","0.112"
"82:47:30","0.200","0.066","0.112"
"82:47:31","0.200","0.066","0.112"
"82:47:32","0.199","0.065","0.112"
"82:47:33","0.200","0.066","0.112"
"82:47:34","0.200","0.065","0.112"
"82:47:35","0.199","0.065","0.112"
"82:47:36","0.200","0.066","0.111"
"82:47:37","0.199","0.064","0.112"
"82:47:38","0.199","0.066","0.111"
"82:47:39","0.200","0.065","0.111"
"82:47:40","0.199","0.065","0.111"
"82:47:41","0.199","0.065","0.112"
"82:47:42","0.199","0.065","0.111"
"82:47:43","0.198","0.064","0.112"
"82:47:44","0.199","0.066","0.111"
"82:47:45","0.199","0.064","0.111"
"82:47:46","0.198","0.065","0.111"
"82:47:47","0.199","0.065","0.111"
"82:47:48","0.198","0.064","0.111"
"82:47:49","0.198","0.064","0.111"
"82:47:50","0.199","0.065","0.111"
"82:47:51","0.199","0.064","0.111"
"82:47:52","0.197","0.064","0.111"
"82:47:53","0.199","0.065","0.110"
"82:47:54","0.197","0.064","0.111"
"82:47:55","0.197","0.065","0.110"
"82:47:56","0.198","0.064","0.110"
"82:47:57","0.197","0.064","0.110"
"82:47:58","0.198","0.064","0.110"
"82:47:59","0.198","0.065","0.109"
"82:48:00","0.197","0.063","0.111"
"82:48:01","0.198","0.065","0.110"
"82:48:02","0.198","0.064","0.110"
"82:48:03","0.197","0.064","0.110"
"82:48:04","0.197","0.065","0.110"
"82:48:05","0.197","0.064","0.110"
"82:48:06","0.197","0.063","0.110"
"82:48:07","0.197","0.064","0.109"
"82:48:08","0.198","0.064","0.109"
"82:48:09","0.196","0.063","0.110"
"82:48:10","0.197","0.065","0.109"
"82:48:11","0.197","0.063","0.110"
"82:48:12","0.196","0.063","0.109"
"82:48:13","0.197","0.064","0.109"
"82:48:14","0.197","0.064","0.109"
"82:48:15","0.196","0.063","0.110"
"82:48:16","0.197","0.064","0.109"
