,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
136:40:35,28022,467.0333333,0.018,0.011,0.002
136:40:36,28023,467.05,0.02,0.01,0.002
136:40:37,28024,467.0666667,0.018,0.01,0.002
136:40:38,28025,467.0833333,0.018,0.011,0.002
136:40:39,28026,467.1,0.018,0.011,0.002
136:40:40,28027,467.1166667,0.019,0.01,0.002
136:40:41,28028,467.1333333,0.019,0.011,0.002
136:40:42,28029,467.15,0.018,0.01,0.002
136:40:43,28030,467.1666667,0.018,0.01,0.002
136:40:44,28031,467.1833333,0.019,0.011,0.002
136:40:45,28032,467.2,0.019,0.011,0.002
136:40:46,28033,467.2166667,0.018,0.011,0.002
136:40:47,28034,467.2333333,0.018,0.01,0.002
136:40:48,28035,467.25,0.019,0.011,0.002
136:40:49,28036,467.2666667,0.02,0.011,0.002
136:40:50,28037,467.2833333,0.018,0.011,0.002
136:40:51,28038,467.3,0.018,0.011,0.002
136:40:52,28039,467.3166667,0.019,0.011,0.002
136:40:53,28040,467.3333333,0.02,0.011,0.002
136:40:54,28041,467.35,0.018,0.011,0.002
136:40:55,28042,467.3666667,0.018,0.011,0.002
136:40:56,28043,467.3833333,0.019,0.011,0.002
136:40:57,28044,467.4,0.02,0.011,0.002
136:40:58,28045,467.4166667,0.019,0.011,0.002
136:40:59,28046,467.4333333,0.018,0.011,0.002
136:41:00,28047,467.45,0.019,0.011,0.002
136:41:01,28048,467.4666667,0.02,0.011,0.002
136:41:02,28049,467.4833333,0.019,0.011,0.002
136:41:03,28050,467.5,0.018,0.011,0.002
136:41:04,28051,467.5166667,0.02,0.011,0.002
136:41:05,28052,467.5333333,0.019,0.011,0.002
136:41:06,28053,467.55,0.019,0.011,0.002
136:41:07,28054,467.5666667,0.018,0.011,0.002
136:41:08,28055,467.5833333,0.02,0.011,0.002
136:41:09,28056,467.6,0.019,0.011,0.002
136:41:10,28057,467.6166667,0.019,0.011,0.002
136:41:11,28058,467.6333333,0.018,0.011,0.002
136:41:12,28059,467.65,0.02,0.012,0.002
136:41:13,28060,467.6666667,0.02,0.011,0.002
136:41:14,28061,467.6833333,0.019,0.011,0.002
136:41:15,28062,467.7,0.019,0.011,0.002
136:41:16,28063,467.7166667,0.02,0.011,0.002
136:41:17,28064,467.7333333,0.02,0.011,0.002
136:41:18,28065,467.75,0.019,0.012,0.002
136:41:19,28066,467.7666667,0.019,0.011,0.002
136:41:20,28067,467.7833333,0.019,0.012,0.002
136:41:21,28068,467.8,0.02,0.012,0.002
136:41:22,28069,467.8166667,0.019,0.011,0.002
136:41:23,28070,467.8333333,0.019,0.011,0.002
136:41:24,28071,467.85,0.019,0.012,0.002
136:41:25,28072,467.8666667,0.021,0.012,0.002
136:41:26,28073,467.8833333,0.019,0.011,0.002
136:41:27,28074,467.9,0.019,0.012,0.002
136:41:28,28075,467.9166667,0.019,0.012,0.002
136:41:29,28076,467.9333333,0.02,0.012,0.002
136:41:30,28077,467.95,0.02,0.012,0.002
136:41:31,28078,467.9666667,0.019,0.012,0.002
136:41:32,28079,467.9833333,0.018,0.012,0.002
136:41:33,28080,468,0.02,0.012,0.002
136:41:34,28081,468.0166667,0.02,0.012,0.002
136:41:35,28082,468.0333333,0.02,0.012,0.002
136:41:36,28083,468.05,0.019,0.012,0.002
136:41:37,28084,468.0666667,0.019,0.012,0.002
136:41:38,28085,468.0833333,0.02,0.012,0.002
136:41:39,28086,468.1,0.02,0.012,0.002
136:41:40,28087,468.1166667,0.02,0.012,0.002
136:41:41,28088,468.1333333,0.018,0.012,0.002
136:41:42,28089,468.15,0.02,0.012,0.002
136:41:43,28090,468.1666667,0.02,0.012,0.002
136:41:44,28091,468.1833333,0.021,0.012,0.002
136:41:45,28092,468.2,0.019,0.012,0.002
136:41:46,28093,468.2166667,0.02,0.012,0.002
136:41:47,28094,468.2333333,0.02,0.012,0.002
136:41:48,28095,468.25,0.021,0.012,0.002
136:41:49,28096,468.2666667,0.02,0.012,0.002
136:41:50,28097,468.2833333,0.019,0.012,0.002
136:41:51,28098,468.3,0.02,0.012,0.002
136:41:52,28099,468.3166667,0.021,0.012,0.002
136:41:53,28100,468.3333333,0.021,0.012,0.002
136:41:54,28101,468.35,0.02,0.012,0.002
136:41:55,28102,468.3666667,0.019,0.012,0.002
136:41:56,28103,468.3833333,0.02,0.012,0.002
136:41:57,28104,468.4,0.021,0.012,0.002
136:41:58,28105,468.4166667,0.02,0.012,0.002
136:41:59,28106,468.4333333,0.02,0.012,0.002
136:42:00,28107,468.45,0.02,0.012,0.002
136:42:01,28108,468.4666667,0.021,0.012,0.002
136:42:02,28109,468.4833333,0.021,0.012,0.002
136:42:03,28110,468.5,0.02,0.012,0.002
136:42:04,28111,468.5166667,0.019,0.012,0.002
136:42:05,28112,468.5333333,0.021,0.012,0.002
136:42:06,28113,468.55,0.021,0.012,0.002
136:42:07,28114,468.5666667,0.021,0.012,0.002
136:42:08,28115,468.5833333,0.02,0.012,0.002
136:42:09,28116,468.6,0.02,0.013,0.002
136:42:10,28117,468.6166667,0.021,0.012,0.002
136:42:11,28118,468.6333333,0.021,0.013,0.002
136:42:12,28119,468.65,0.02,0.012,0.002
136:42:13,28120,468.6666667,0.019,0.013,0.002
136:42:14,28121,468.6833333,0.021,0.013,0.002
136:42:15,28122,468.7,0.021,0.013,0.002
136:42:16,28123,468.7166667,0.02,0.013,0.002
136:42:17,28124,468.7333333,0.019,0.013,0.002
136:42:18,28125,468.75,0.02,0.013,0.002
136:42:19,28126,468.7666667,0.021,0.013,0.002
136:42:20,28127,468.7833333,0.021,0.013,0.002
136:42:21,28128,468.8,0.019,0.013,0.002
136:42:22,28129,468.8166667,0.02,0.013,0.002
136:42:23,28130,468.8333333,0.021,0.013,0.002
136:42:24,28131,468.85,0.022,0.013,0.002
136:42:25,28132,468.8666667,0.02,0.013,0.002
136:42:26,28133,468.8833333,0.02,0.013,0.002
136:42:27,28134,468.9,0.021,0.012,0.002
136:42:28,28135,468.9166667,0.021,0.013,0.002
136:42:29,28136,468.9333333,0.021,0.013,0.002
136:42:30,28137,468.95,0.02,0.013,0.002
136:42:31,28138,468.9666667,0.021,0.013,0.002
136:42:32,28139,468.9833333,0.021,0.013,0.002
136:42:33,28140,469,0.022,0.013,0.002
136:42:34,28141,469.0166667,0.02,0.013,0.002
136:42:35,28142,469.0333333,0.02,0.013,0.002
136:42:36,28143,469.05,0.02,0.013,0.002
136:42:37,28144,469.0666667,0.022,0.013,0.002
136:42:38,28145,469.0833333,0.02,0.013,0.002
136:42:39,28146,469.1,0.02,0.013,0.002
136:42:40,28147,469.1166667,0.02,0.013,0.002
136:42:41,28148,469.1333333,0.022,0.013,0.002
136:42:42,28149,469.15,0.02,0.013,0.002
136:42:43,28150,469.1666667,0.021,0.013,0.002
136:42:44,28151,469.1833333,0.022,0.013,0.002
136:42:45,28152,469.2,0.022,0.013,0.002
136:42:46,28153,469.2166667,0.02,0.013,0.002
136:42:47,28154,469.2333333,0.021,0.013,0.002
136:42:48,28155,469.25,0.022,0.013,0.002
136:42:49,28156,469.2666667,0.02,0.013,0.002
136:42:50,28157,469.2833333,0.02,0.013,0.002
136:42:51,28158,469.3,0.021,0.013,0.002
136:42:52,28159,469.3166667,0.021,0.013,0.002
136:42:53,28160,469.3333333,0.02,0.014,0.002
136:42:54,28161,469.35,0.021,0.014,0.002
136:42:55,28162,469.3666667,0.022,0.014,0.002
136:42:56,28163,469.3833333,0.021,0.014,0.002
136:42:57,28164,469.4,0.02,0.013,0.002
136:42:58,28165,469.4166667,0.022,0.014,0.002
136:42:59,28166,469.4333333,0.021,0.014,0.002
136:43:00,28167,469.45,0.02,0.014,0.002
136:43:01,28168,469.4666667,0.021,0.014,0.002
136:43:02,28169,469.4833333,0.022,0.014,0.002
136:43:03,28170,469.5,0.021,0.013,0.002
136:43:04,28171,469.5166667,0.021,0.014,0.002
136:43:05,28172,469.5333333,0.022,0.014,0.002
136:43:06,28173,469.55,0.021,0.014,0.002
136:43:07,28174,469.5666667,0.021,0.014,0.002
136:43:08,28175,469.5833333,0.021,0.014,0.002
136:43:09,28176,469.6,0.022,0.014,0.002
136:43:10,28177,469.6166667,0.02,0.014,0.002
136:43:11,28178,469.6333333,0.022,0.014,0.002
136:43:12,28179,469.65,0.022,0.014,0.002
136:43:13,28180,469.6666667,0.022,0.013,0.002
136:43:14,28181,469.6833333,0.02,0.014,0.002
136:43:15,28182,469.7,0.022,0.014,0.002
136:43:16,28183,469.7166667,0.022,0.013,0.002
136:43:17,28184,469.7333333,0.021,0.014,0.002
136:43:18,28185,469.75,0.021,0.013,0.002
136:43:19,28186,469.7666667,0.023,0.013,0.002
136:43:20,28187,469.7833333,0.021,0.013,0.002
136:43:21,28188,469.8,0.021,0.013,0.002
136:43:22,28189,469.8166667,0.022,0.013,0.002
136:43:23,28190,469.8333333,0.022,0.014,0.002
136:43:24,28191,469.85,0.021,0.014,0.002
136:43:25,28192,469.8666667,0.022,0.014,0.002
136:43:26,28193,469.8833333,0.023,0.014,0.002
136:43:27,28194,469.9,0.021,0.014,0.002
136:43:28,28195,469.9166667,0.022,0.014,0.002
136:43:29,28196,469.9333333,0.022,0.014,0.002
136:43:30,28197,469.95,0.022,0.014,0.002
136:43:31,28198,469.9666667,0.021,0.014,0.002
136:43:32,28199,469.9833333,0.022,0.014,0.002
136:43:33,28200,470,0.022,0.014,0.002
136:43:34,28201,470.0166667,0.022,0.014,0.002
136:43:35,28202,470.0333333,0.021,0.014,0.002
136:43:36,28203,470.05,0.022,0.014,0.002
136:43:37,28204,470.0666667,0.022,0.014,0.002
136:43:38,28205,470.0833333,0.022,0.014,0.002
136:43:39,28206,470.1,0.021,0.014,0.002
136:43:40,28207,470.1166667,0.022,0.014,0.002
136:43:41,28208,470.1333333,0.023,0.014,0.002
136:43:42,28209,470.15,0.022,0.014,0.002
136:43:43,28210,470.1666667,0.022,0.014,0.002
136:43:44,28211,470.1833333,0.021,0.014,0.002
136:43:45,28212,470.2,0.022,0.014,0.002
136:43:46,28213,470.2166667,0.022,0.014,0.002
136:43:47,28214,470.2333333,0.022,0.014,0.002
136:43:48,28215,470.25,0.02,0.014,0.002
136:43:49,28216,470.2666667,0.022,0.015,0.002
136:43:50,28217,470.2833333,0.022,0.014,0.002
136:43:51,28218,470.3,0.022,0.015,0.002
136:43:52,28219,470.3166667,0.021,0.014,0.002
136:43:53,28220,470.3333333,0.022,0.014,0.002
136:43:54,28221,470.35,0.022,0.015,0.002
136:43:55,28222,470.3666667,0.023,0.014,0.002
136:43:56,28223,470.3833333,0.022,0.015,0.002
136:43:57,28224,470.4,0.021,0.015,0.002
136:43:58,28225,470.4166667,0.022,0.015,0.002
136:43:59,28226,470.4333333,0.023,0.015,0.002
136:44:00,28227,470.45,0.023,0.014,0.002
136:44:01,28228,470.4666667,0.022,0.014,0.002
136:44:02,28229,470.4833333,0.022,0.014,0.002
136:44:03,28230,470.5,0.023,0.015,0.002
136:44:04,28231,470.5166667,0.023,0.015,0.002
136:44:05,28232,470.5333333,0.021,0.015,0.002
136:44:06,28233,470.55,0.022,0.015,0.002
136:44:07,28234,470.5666667,0.022,0.015,0.002
136:44:08,28235,470.5833333,0.023,0.015,0.002
136:44:09,28236,470.6,0.022,0.015,0.002
136:44:10,28237,470.6166667,0.022,0.015,0.002
136:44:11,28238,470.6333333,0.022,0.015,0.002
136:44:12,28239,470.65,0.023,0.015,0.002
136:44:13,28240,470.6666667,0.022,0.015,0.002
136:44:14,28241,470.6833333,0.022,0.015,0.002
136:44:15,28242,470.7,0.022,0.015,0.002
136:44:16,28243,470.7166667,0.023,0.015,0.002
136:44:17,28244,470.7333333,0.023,0.015,0.002
136:44:18,28245,470.75,0.022,0.015,0.002
136:44:19,28246,470.7666667,0.022,0.014,0.002
136:44:20,28247,470.7833333,0.022,0.015,0.002
136:44:21,28248,470.8,0.024,0.015,0.002
136:44:22,28249,470.8166667,0.022,0.015,0.002
136:44:23,28250,470.8333333,0.022,0.015,0.002
136:44:24,28251,470.85,0.022,0.015,0.002
136:44:25,28252,470.8666667,0.023,0.015,0.002
136:44:26,28253,470.8833333,0.023,0.015,0.002
136:44:27,28254,470.9,0.022,0.015,0.002
136:44:28,28255,470.9166667,0.022,0.015,0.002
136:44:29,28256,470.9333333,0.023,0.015,0.002
136:44:30,28257,470.95,0.023,0.015,0.002
136:44:31,28258,470.9666667,0.022,0.015,0.002
136:44:32,28259,470.9833333,0.021,0.015,0.002
136:44:33,28260,471,0.022,0.016,0.002
136:44:34,28261,471.0166667,0.023,0.015,0.002
136:44:35,28262,471.0333333,0.021,0.015,0.002
136:44:36,28263,471.05,0.021,0.015,0.002
136:44:37,28264,471.0666667,0.022,0.015,0.002
136:44:38,28265,471.0833333,0.023,0.015,0.002
136:44:39,28266,471.1,0.023,0.015,0.002
136:44:40,28267,471.1166667,0.023,0.014,0.002
136:44:41,28268,471.1333333,0.022,0.015,0.002
136:44:42,28269,471.15,0.024,0.015,0.002
136:44:43,28270,471.1666667,0.023,0.015,0.002
136:44:44,28271,471.1833333,0.022,0.015,0.002
136:44:45,28272,471.2,0.022,0.014,0.002
136:44:46,28273,471.2166667,0.024,0.014,0.002
136:44:47,28274,471.2333333,0.023,0.014,0.002
136:44:48,28275,471.25,0.022,0.015,0.002
136:44:49,28276,471.2666667,0.023,0.014,0.002
136:44:50,28277,471.2833333,0.023,0.014,0.002
136:44:51,28278,471.3,0.023,0.014,0.002
136:44:52,28279,471.3166667,0.022,0.014,0.002
136:44:53,28280,471.3333333,0.022,0.014,0.002
136:44:54,28281,471.35,0.023,0.015,0.002
136:44:55,28282,471.3666667,0.023,0.014,0.002
136:44:56,28283,471.3833333,0.021,0.015,0.002
136:44:57,28284,471.4,0.022,0.015,0.002
136:44:58,28285,471.4166667,0.023,0.015,0.002
136:44:59,28286,471.4333333,0.023,0.014,0.002
136:45:00,28287,471.45,0.021,0.014,0.002
136:45:01,28288,471.4666667,0.022,0.014,0.002
136:45:02,28289,471.4833333,0.022,0.015,0.002
136:45:03,28290,471.5,0.022,0.015,0.002
136:45:04,28291,471.5166667,0.021,0.014,0.002
136:45:05,28292,471.5333333,0.022,0.014,0.002
136:45:06,28293,471.55,0.022,0.014,0.002
136:45:07,28294,471.5666667,0.022,0.014,0.002
136:45:08,28295,471.5833333,0.021,0.014,0.002
136:45:09,28296,471.6,0.021,0.014,0.002
136:45:10,28297,471.6166667,0.022,0.014,0.002
136:45:11,28298,471.6333333,0.022,0.014,0.002
136:45:12,28299,471.65,0.021,0.014,0.002
136:45:13,28300,471.6666667,0.021,0.014,0.002
136:45:14,28301,471.6833333,0.022,0.014,0.002
136:45:15,28302,471.7,0.021,0.014,0.002
136:45:16,28303,471.7166667,0.021,0.013,0.002
136:45:17,28304,471.7333333,0.02,0.014,0.002
136:45:18,28305,471.75,0.021,0.014,0.002
136:45:19,28306,471.7666667,0.021,0.014,0.002
136:45:20,28307,471.7833333,0.021,0.013,0.002
136:45:21,28308,471.8,0.019,0.013,0.002
136:45:22,28309,471.8166667,0.021,0.013,0.002
136:45:23,28310,471.8333333,0.021,0.013,0.002
136:45:24,28311,471.85,0.02,0.013,0.002
136:45:25,28312,471.8666667,0.02,0.013,0.002
136:45:26,28313,471.8833333,0.021,0.013,0.002
136:45:27,28314,471.9,0.021,0.013,0.002
136:45:28,28315,471.9166667,0.02,0.013,0.002
136:45:29,28316,471.9333333,0.019,0.013,0.002
136:45:30,28317,471.95,0.02,0.013,0.002
136:45:31,28318,471.9666667,0.021,0.013,0.002
136:45:32,28319,471.9833333,0.019,0.013,0.002
136:45:33,28320,472,0.019,0.013,0.002
136:45:34,28321,472.0166667,0.02,0.013,0.002
136:45:35,28322,472.0333333,0.021,0.013,0.002
136:45:36,28323,472.05,0.019,0.013,0.002
136:45:37,28324,472.0666667,0.019,0.013,0.002
136:45:38,28325,472.0833333,0.019,0.012,0.002
136:45:39,28326,472.1,0.021,0.013,0.002
136:45:40,28327,472.1166667,0.02,0.012,0.002
136:45:41,28328,472.1333333,0.019,0.012,0.002
136:45:42,28329,472.15,0.019,0.012,0.002
136:45:43,28330,472.1666667,0.02,0.013,0.002
136:45:44,28331,472.1833333,0.02,0.012,0.002
136:45:45,28332,472.2,0.019,0.012,0.002
136:45:46,28333,472.2166667,0.019,0.012,0.002
136:45:47,28334,472.2333333,0.02,0.012,0.002
136:45:48,28335,472.25,0.02,0.012,0.002
136:45:49,28336,472.2666667,0.019,0.012,0.002
136:45:50,28337,472.2833333,0.018,0.012,0.002
136:45:51,28338,472.3,0.019,0.012,0.002
136:45:52,28339,472.3166667,0.02,0.012,0.002
136:45:53,28340,472.3333333,0.019,0.012,0.002
136:45:54,28341,472.35,0.019,0.012,0.002
136:45:55,28342,472.3666667,0.018,0.012,0.002
136:45:56,28343,472.3833333,0.02,0.012,0.002
136:45:57,28344,472.4,0.019,0.011,0.002
136:45:58,28345,472.4166667,0.018,0.011,0.002
136:45:59,28346,472.4333333,0.018,0.011,0.002
136:46:00,28347,472.45,0.019,0.011,0.002
136:46:01,28348,472.4666667,0.019,0.011,0.002
136:46:02,28349,472.4833333,0.018,0.011,0.002
136:46:03,28350,472.5,0.018,0.011,0.002
136:46:04,28351,472.5166667,0.018,0.011,0.002
136:46:05,28352,472.5333333,0.019,0.011,0.002
136:46:06,28353,472.55,0.018,0.011,0.002
136:46:07,28354,472.5666667,0.017,0.011,0.002
136:46:08,28355,472.5833333,0.018,0.011,0.002
136:46:09,28356,472.6,0.019,0.011,0.002
136:46:10,28357,472.6166667,0.018,0.011,0.002
136:46:11,28358,472.6333333,0.018,0.011,0.002
136:46:12,28359,472.65,0.017,0.011,0.002
136:46:13,28360,472.6666667,0.018,0.011,0.002
136:46:14,28361,472.6833333,0.018,0.011,0.002
136:46:15,28362,472.7,0.018,0.011,0.002
136:46:16,28363,472.7166667,0.017,0.011,0.002
136:46:17,28364,472.7333333,0.018,0.011,0.002
136:46:18,28365,472.75,0.018,0.01,0.002
136:46:19,28366,472.7666667,0.017,0.011,0.002
136:46:20,28367,472.7833333,0.017,0.01,0.002
136:46:21,28368,472.8,0.017,0.011,0.002
136:46:22,28369,472.8166667,0.018,0.01,0.002
136:46:23,28370,472.8333333,0.017,0.01,0.002
136:46:24,28371,472.85,0.017,0.01,0.002
136:46:25,28372,472.8666667,0.017,0.01,0.002
136:46:26,28373,472.8833333,0.018,0.01,0.002
136:46:27,28374,472.9,0.017,0.01,0.002
136:46:28,28375,472.9166667,0.017,0.01,0.002
136:46:29,28376,472.9333333,0.016,0.01,0.002
136:46:30,28377,472.95,0.017,0.01,0.002
136:46:31,28378,472.9666667,0.017,0.01,0.002
136:46:32,28379,472.9833333,0.017,0.01,0.002
136:46:33,28380,473,0.016,0.01,0.002
136:46:34,28381,473.0166667,0.017,0.01,0.002
136:46:35,28382,473.0333333,0.017,0.01,0.002
136:46:36,28383,473.05,0.017,0.01,0.002
136:46:37,28384,473.0666667,0.016,0.01,0.002
136:46:38,28385,473.0833333,0.016,0.01,0.002
136:46:39,28386,473.1,0.018,0.01,0.002
136:46:40,28387,473.1166667,0.017,0.01,0.002
136:46:41,28388,473.1333333,0.016,0.01,0.002
136:46:42,28389,473.15,0.016,0.01,0.002
136:46:43,28390,473.1666667,0.017,0.01,0.002
136:46:44,28391,473.1833333,0.017,0.01,0.002
136:46:45,28392,473.2,0.016,0.009,0.002
136:46:46,28393,473.2166667,0.015,0.009,0.002
136:46:47,28394,473.2333333,0.017,0.009,0.002
136:46:48,28395,473.25,0.017,0.009,0.002
136:46:49,28396,473.2666667,0.016,0.009,0.002
136:46:50,28397,473.2833333,0.015,0.009,0.002
136:46:51,28398,473.3,0.016,0.009,0.002
136:46:52,28399,473.3166667,0.017,0.009,0.002
136:46:53,28400,473.3333333,0.016,0.009,0.002
136:46:54,28401,473.35,0.015,0.009,0.002
136:46:55,28402,473.3666667,0.016,0.009,0.002
136:46:56,28403,473.3833333,0.017,0.009,0.002
136:46:57,28404,473.4,0.015,0.009,0.002
136:46:58,28405,473.4166667,0.015,0.009,0.002
136:46:59,28406,473.4333333,0.016,0.009,0.002
136:47:00,28407,473.45,0.017,0.009,0.002
136:47:01,28408,473.4666667,0.015,0.009,0.002
136:47:02,28409,473.4833333,0.015,0.009,0.002
136:47:03,28410,473.5,0.015,0.009,0.002
136:47:04,28411,473.5166667,0.016,0.009,0.002
136:47:05,28412,473.5333333,0.014,0.009,0.002
136:47:06,28413,473.55,0.015,0.008,0.002
136:47:07,28414,473.5666667,0.016,0.008,0.002
136:47:08,28415,473.5833333,0.016,0.008,0.002
136:47:09,28416,473.6,0.015,0.008,0.002
136:47:10,28417,473.6166667,0.015,0.008,0.002
136:47:11,28418,473.6333333,0.016,0.008,0.002
136:47:12,28419,473.65,0.015,0.008,0.002
136:47:13,28420,473.6666667,0.014,0.008,0.002
136:47:14,28421,473.6833333,0.015,0.008,0.002
136:47:15,28422,473.7,0.016,0.008,0.002
136:47:16,28423,473.7166667,0.015,0.008,0.002
136:47:17,28424,473.7333333,0.014,0.008,0.002
136:47:18,28425,473.75,0.015,0.008,0.002
136:47:19,28426,473.7666667,0.016,0.008,0.002
136:47:20,28427,473.7833333,0.014,0.008,0.002
136:47:21,28428,473.8,0.014,0.007,0.002
136:47:22,28429,473.8166667,0.014,0.007,0.002
136:47:23,28430,473.8333333,0.016,0.007,0.002
136:47:24,28431,473.85,0.014,0.007,0.002
136:47:25,28432,473.8666667,0.014,0.007,0.002
136:47:26,28433,473.8833333,0.015,0.007,0.002
136:47:27,28434,473.9,0.016,0.007,0.002
136:47:28,28435,473.9166667,0.015,0.006,0.002
136:47:29,28436,473.9333333,0.014,0.007,0.002
136:47:30,28437,473.95,0.015,0.007,0.002
136:47:31,28438,473.9666667,0.015,0.008,0.002
136:47:32,28439,473.9833333,0.015,0.007,0.002
136:47:33,28440,474,0.014,0.007,0.002
136:47:34,28441,474.0166667,0.015,0.007,0.002
136:47:35,28442,474.0333333,0.015,0.007,0.002
136:47:36,28443,474.05,0.014,0.007,0.002
136:47:37,28444,474.0666667,0.013,0.008,0.002
136:47:38,28445,474.0833333,0.014,0.007,0.002
136:47:39,28446,474.1,0.014,0.007,0.002
136:47:40,28447,474.1166667,0.015,0.007,0.002
136:47:41,28448,474.1333333,0.013,0.008,0.002
136:47:42,28449,474.15,0.014,0.008,0.002
136:47:43,28450,474.1666667,0.013,0.008,0.002
136:47:44,28451,474.1833333,0.014,0.008,0.002
136:47:45,28452,474.2,0.013,0.008,0.002
136:47:46,28453,474.2166667,0.012,0.008,0.002
136:47:47,28454,474.2333333,0.014,0.008,0.002
136:47:48,28455,474.25,0.014,0.008,0.002
136:47:49,28456,474.2666667,0.014,0.007,0.002
136:47:50,28457,474.2833333,0.013,0.007,0.002
136:47:51,28458,474.3,0.014,0.007,0.002
136:47:52,28459,474.3166667,0.014,0.006,0.002
136:47:53,28460,474.3333333,0.014,0.007,0.002
136:47:54,28461,474.35,0.012,0.007,0.002
136:47:55,28462,474.3666667,0.014,0.007,0.002
136:47:56,28463,474.3833333,0.014,0.007,0.002
136:47:57,28464,474.4,0.014,0.006,0.002
136:47:58,28465,474.4166667,0.013,0.006,0.002
136:47:59,28466,474.4333333,0.014,0.006,0.002
136:48:00,28467,474.45,0.014,0.005,0.002
136:48:01,28468,474.4666667,0.014,0.006,0.002
136:48:02,28469,474.4833333,0.013,0.006,0.002
136:48:03,28470,474.5,0.013,0.006,0.002
136:48:04,28471,474.5166667,0.014,0.005,0.002
136:48:05,28472,474.5333333,0.014,0.006,0.002
136:48:06,28473,474.55,0.013,0.006,0.002
136:48:07,28474,474.5666667,0.013,0.006,0.002
136:48:08,28475,474.5833333,0.015,0.005,0.002
136:48:09,28476,474.6,0.013,0.006,0.002
136:48:10,28477,474.6166667,0.013,0.006,0.002
136:48:11,28478,474.6333333,0.013,0.006,0.002
136:48:12,28479,474.65,0.014,0.006,0.002
136:48:13,28480,474.6666667,0.013,0.005,0.002
136:48:14,28481,474.6833333,0.013,0.006,0.002
136:48:15,28482,474.7,0.012,0.006,0.002
136:48:16,28483,474.7166667,0.014,0.006,0.002
136:48:17,28484,474.7333333,0.013,0.005,0.002
136:48:18,28485,474.75,0.013,0.006,0.002
136:48:19,28486,474.7666667,0.012,0.006,0.002
136:48:20,28487,474.7833333,0.014,0.006,0.002
136:48:21,28488,474.8,0.013,0.006,0.002
136:48:22,28489,474.8166667,0.012,0.006,0.002
136:48:23,28490,474.8333333,0.013,0.006,0.002
136:48:24,28491,474.85,0.013,0.006,0.002
136:48:25,28492,474.8666667,0.014,0.006,0.002
136:48:26,28493,474.8833333,0.012,0.006,0.002
136:48:27,28494,474.9,0.012,0.006,0.002
136:48:28,28495,474.9166667,0.012,0.006,0.002
136:48:29,28496,474.9333333,0.013,0.005,0.002
136:48:30,28497,474.95,0.012,0.006,0.002
136:48:31,28498,474.9666667,0.012,0.006,0.002
136:48:32,28499,474.9833333,0.012,0.006,0.002
136:48:33,28500,475,0.014,0.005,0.002
136:48:34,28501,475.0166667,0.012,0.005,0.002
136:48:35,28502,475.0333333,0.012,0.005,0.002
136:48:36,28503,475.05,0.012,0.006,0.002
136:48:37,28504,475.0666667,0.014,0.005,0.002
136:48:38,28505,475.0833333,0.013,0.005,0.002
136:48:39,28506,475.1,0.012,0.006,0.002
136:48:40,28507,475.1166667,0.012,0.005,0.002
136:48:41,28508,475.1333333,0.013,0.005,0.002
136:48:42,28509,475.15,0.013,0.005,0.002
136:48:43,28510,475.1666667,0.012,0.005,0.002
136:48:44,28511,475.1833333,0.013,0.005,0.002
136:48:45,28512,475.2,0.013,0.004,0.002
136:48:46,28513,475.2166667,0.013,0.005,0.002
136:48:47,28514,475.2333333,0.012,0.005,0.002
136:48:48,28515,475.25,0.013,0.005,0.002
136:48:49,28516,475.2666667,0.013,0.004,0.002
136:48:50,28517,475.2833333,0.013,0.005,0.002
136:48:51,28518,475.3,0.012,0.005,0.002
136:48:52,28519,475.3166667,0.012,0.005,0.002
136:48:53,28520,475.3333333,0.013,0.004,0.002
136:48:54,28521,475.35,0.012,0.005,0.002
136:48:55,28522,475.3666667,0.012,0.005,0.002
136:48:56,28523,475.3833333,0.012,0.005,0.002
136:48:57,28524,475.4,0.013,0.004,0.002
136:48:58,28525,475.4166667,0.012,0.005,0.002
136:48:59,28526,475.4333333,0.011,0.005,0.002
136:49:00,28527,475.45,0.012,0.005,0.002
136:49:01,28528,475.4666667,0.013,0.004,0.002
136:49:02,28529,475.4833333,0.012,0.005,0.002
136:49:03,28530,475.5,0.011,0.005,0.002
136:49:04,28531,475.5166667,0.012,0.005,0.002
136:49:05,28532,475.5333333,0.013,0.004,0.002
136:49:06,28533,475.55,0.012,0.005,0.002
136:49:07,28534,475.5666667,0.011,0.005,0.002
136:49:08,28535,475.5833333,0.011,0.005,0.002
136:49:09,28536,475.6,0.013,0.004,0.002
136:49:10,28537,475.6166667,0.011,0.005,0.002
136:49:11,28538,475.6333333,0.011,0.005,0.002
136:49:12,28539,475.65,0.011,0.005,0.002
136:49:13,28540,475.6666667,0.013,0.004,0.002
136:49:14,28541,475.6833333,0.012,0.005,0.002
136:49:15,28542,475.7,0.011,0.005,0.002
136:49:16,28543,475.7166667,0.012,0.005,0.002
136:49:17,28544,475.7333333,0.013,0.004,0.002
136:49:18,28545,475.75,0.012,0.005,0.002
136:49:19,28546,475.7666667,0.011,0.005,0.002
136:49:20,28547,475.7833333,0.012,0.004,0.002
136:49:21,28548,475.8,0.012,0.004,0.002
136:49:22,28549,475.8166667,0.012,0.004,0.002
136:49:23,28550,475.8333333,0.01,0.004,0.002
136:49:24,28551,475.85,0.012,0.004,0.002
