,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
198:31:44,8449,140.8166667,0.187,0.266,0.159
198:31:45,8450,140.8333333,0.188,0.265,0.159
198:31:46,8451,140.85,0.187,0.265,0.159
198:31:47,8452,140.8666667,0.187,0.266,0.158
198:31:48,8453,140.8833333,0.186,0.266,0.159
198:31:49,8454,140.9,0.188,0.265,0.158
198:31:50,8455,140.9166667,0.188,0.265,0.158
198:31:51,8456,140.9333333,0.187,0.266,0.157
198:31:52,8457,140.95,0.186,0.266,0.158
198:31:53,8458,140.9666667,0.187,0.266,0.157
198:31:54,8459,140.9833333,0.187,0.266,0.157
198:31:55,8460,141,0.187,0.267,0.157
198:31:56,8461,141.0166667,0.186,0.266,0.158
198:31:57,8462,141.0333333,0.187,0.266,0.159
198:31:58,8463,141.05,0.188,0.266,0.158
198:31:59,8464,141.0666667,0.187,0.267,0.159
198:32:00,8465,141.0833333,0.186,0.267,0.158
198:32:01,8466,141.1,0.186,0.266,0.159
198:32:02,8467,141.1166667,0.188,0.266,0.158
198:32:03,8468,141.1333333,0.187,0.266,0.159
198:32:04,8469,141.15,0.186,0.266,0.158
198:32:05,8470,141.1666667,0.186,0.266,0.158
198:32:06,8471,141.1833333,0.188,0.265,0.158
198:32:07,8472,141.2,0.187,0.265,0.158
198:32:08,8473,141.2166667,0.186,0.266,0.158
198:32:09,8474,141.2333333,0.186,0.266,0.158
198:32:10,8475,141.25,0.188,0.265,0.158
198:32:11,8476,141.2666667,0.187,0.265,0.157
198:32:12,8477,141.2833333,0.186,0.265,0.157
198:32:13,8478,141.3,0.186,0.265,0.157
198:32:14,8479,141.3166667,0.187,0.265,0.157
198:32:15,8480,141.3333333,0.187,0.265,0.157
198:32:16,8481,141.35,0.186,0.266,0.157
198:32:17,8482,141.3666667,0.186,0.265,0.157
198:32:18,8483,141.3833333,0.187,0.265,0.158
198:32:19,8484,141.4,0.187,0.265,0.158
198:32:20,8485,141.4166667,0.187,0.265,0.159
198:32:21,8486,141.4333333,0.186,0.265,0.158
198:32:22,8487,141.45,0.186,0.264,0.159
198:32:23,8488,141.4666667,0.188,0.264,0.158
198:32:24,8489,141.4833333,0.186,0.264,0.159
198:32:25,8490,141.5,0.186,0.265,0.158
198:32:26,8491,141.5166667,0.186,0.265,0.158
198:32:27,8492,141.5333333,0.187,0.264,0.158
198:32:28,8493,141.55,0.187,0.264,0.158
198:32:29,8494,141.5666667,0.186,0.265,0.157
198:32:30,8495,141.5833333,0.186,0.265,0.157
198:32:31,8496,141.6,0.187,0.264,0.157
198:32:32,8497,141.6166667,0.187,0.264,0.157
198:32:33,8498,141.6333333,0.186,0.265,0.157
198:32:34,8499,141.65,0.186,0.265,0.156
198:32:35,8500,141.6666667,0.187,0.264,0.156
198:32:36,8501,141.6833333,0.187,0.264,0.156
198:32:37,8502,141.7,0.186,0.265,0.157
198:32:38,8503,141.7166667,0.186,0.265,0.156
198:32:39,8504,141.7333333,0.186,0.264,0.158
198:32:40,8505,141.75,0.187,0.264,0.157
198:32:41,8506,141.7666667,0.186,0.264,0.158
198:32:42,8507,141.7833333,0.186,0.265,0.158
198:32:43,8508,141.8,0.185,0.265,0.158
198:32:44,8509,141.8166667,0.187,0.264,0.158
198:32:45,8510,141.8333333,0.186,0.264,0.158
198:32:46,8511,141.85,0.186,0.265,0.157
198:32:47,8512,141.8666667,0.185,0.265,0.158
198:32:48,8513,141.8833333,0.186,0.264,0.158
198:32:49,8514,141.9,0.187,0.264,0.157
198:32:50,8515,141.9166667,0.186,0.264,0.157
198:32:51,8516,141.9333333,0.185,0.264,0.157
198:32:52,8517,141.95,0.185,0.265,0.157
198:32:53,8518,141.9666667,0.187,0.264,0.156
198:32:54,8519,141.9833333,0.186,0.264,0.156
198:32:55,8520,142,0.185,0.265,0.155
198:32:56,8521,142.0166667,0.185,0.265,0.156
198:32:57,8522,142.0333333,0.187,0.264,0.156
198:32:58,8523,142.05,0.186,0.264,0.156
198:32:59,8524,142.0666667,0.186,0.264,0.155
198:33:00,8525,142.0833333,0.185,0.265,0.156
198:33:01,8526,142.1,0.186,0.265,0.156
198:33:02,8527,142.1166667,0.186,0.264,0.157
198:33:03,8528,142.1333333,0.186,0.264,0.157
198:33:04,8529,142.15,0.185,0.265,0.157
198:33:05,8530,142.1666667,0.185,0.265,0.158
198:33:06,8531,142.1833333,0.186,0.264,0.158
198:33:07,8532,142.2,0.186,0.264,0.158
198:33:08,8533,142.2166667,0.185,0.264,0.157
198:33:09,8534,142.2333333,0.185,0.264,0.157
198:33:10,8535,142.25,0.186,0.264,0.157
198:33:11,8536,142.2666667,0.186,0.264,0.157
198:33:12,8537,142.2833333,0.185,0.265,0.156
198:33:13,8538,142.3,0.184,0.265,0.156
198:33:14,8539,142.3166667,0.186,0.263,0.156
198:33:15,8540,142.3333333,0.185,0.264,0.156
198:33:16,8541,142.35,0.185,0.264,0.155
198:33:17,8542,142.3666667,0.184,0.264,0.156
198:33:18,8543,142.3833333,0.186,0.263,0.155
198:33:19,8544,142.4,0.185,0.263,0.155
198:33:20,8545,142.4166667,0.185,0.264,0.155
198:33:21,8546,142.4333333,0.184,0.265,0.155
198:33:22,8547,142.45,0.185,0.263,0.156
198:33:23,8548,142.4666667,0.186,0.263,0.156
198:33:24,8549,142.4833333,0.185,0.264,0.156
198:33:25,8550,142.5,0.184,0.265,0.156
198:33:26,8551,142.5166667,0.184,0.264,0.157
198:33:27,8552,142.5333333,0.186,0.263,0.157
198:33:28,8553,142.55,0.185,0.263,0.157
198:33:29,8554,142.5666667,0.185,0.264,0.156
198:33:30,8555,142.5833333,0.184,0.264,0.157
198:33:31,8556,142.6,0.186,0.262,0.156
198:33:32,8557,142.6166667,0.185,0.263,0.156
198:33:33,8558,142.6333333,0.184,0.263,0.156
198:33:34,8559,142.65,0.184,0.263,0.156
198:33:35,8560,142.6666667,0.185,0.263,0.156
198:33:36,8561,142.6833333,0.185,0.263,0.156
198:33:37,8562,142.7,0.184,0.264,0.155
198:33:38,8563,142.7166667,0.184,0.264,0.155
198:33:39,8564,142.7333333,0.185,0.263,0.155
198:33:40,8565,142.75,0.185,0.263,0.155
198:33:41,8566,142.7666667,0.184,0.264,0.154
198:33:42,8567,142.7833333,0.184,0.263,0.155
198:33:43,8568,142.8,0.185,0.263,0.154
198:33:44,8569,142.8166667,0.184,0.264,0.154
198:33:45,8570,142.8333333,0.184,0.264,0.155
198:33:46,8571,142.85,0.185,0.263,0.155
198:33:47,8572,142.8666667,0.185,0.263,0.156
198:33:48,8573,142.8833333,0.184,0.264,0.156
198:33:49,8574,142.9,0.183,0.263,0.156
198:33:50,8575,142.9166667,0.185,0.262,0.156
198:33:51,8576,142.9333333,0.184,0.263,0.156
198:33:52,8577,142.95,0.184,0.263,0.155
198:33:53,8578,142.9666667,0.185,0.262,0.156
198:33:54,8579,142.9833333,0.185,0.263,0.155
198:33:55,8580,143,0.183,0.263,0.156
198:33:56,8581,143.0166667,0.185,0.262,0.156
198:33:57,8582,143.0333333,0.185,0.262,0.155
198:33:58,8583,143.05,0.184,0.263,0.155
198:33:59,8584,143.0666667,0.184,0.263,0.155
198:34:00,8585,143.0833333,0.185,0.262,0.154
198:34:01,8586,143.1,0.184,0.263,0.154
198:34:02,8587,143.1166667,0.183,0.263,0.154
198:34:03,8588,143.1333333,0.185,0.262,0.154
198:34:04,8589,143.15,0.184,0.263,0.154
198:34:05,8590,143.1666667,0.183,0.263,0.153
198:34:06,8591,143.1833333,0.184,0.262,0.154
198:34:07,8592,143.2,0.185,0.262,0.154
198:34:08,8593,143.2166667,0.183,0.263,0.155
198:34:09,8594,143.2333333,0.184,0.263,0.155
198:34:10,8595,143.25,0.184,0.262,0.155
198:34:11,8596,143.2666667,0.183,0.263,0.155
198:34:12,8597,143.2833333,0.183,0.263,0.156
198:34:13,8598,143.3,0.185,0.262,0.155
198:34:14,8599,143.3166667,0.183,0.263,0.155
198:34:15,8600,143.3333333,0.184,0.263,0.156
198:34:16,8601,143.35,0.184,0.262,0.155
198:34:17,8602,143.3666667,0.183,0.263,0.155
198:34:18,8603,143.3833333,0.183,0.263,0.155
198:34:19,8604,143.4,0.184,0.262,0.155
198:34:20,8605,143.4166667,0.184,0.263,0.154
198:34:21,8606,143.4333333,0.183,0.263,0.154
198:34:22,8607,143.45,0.185,0.262,0.154
198:34:23,8608,143.4666667,0.183,0.263,0.154
198:34:24,8609,143.4833333,0.183,0.263,0.153
198:34:25,8610,143.5,0.184,0.262,0.154
198:34:26,8611,143.5166667,0.184,0.262,0.153
198:34:27,8612,143.5333333,0.183,0.262,0.154
198:34:28,8613,143.55,0.184,0.262,0.154
198:34:29,8614,143.5666667,0.183,0.262,0.154
198:34:30,8615,143.5833333,0.183,0.262,0.154
198:34:31,8616,143.6,0.184,0.262,0.155
198:34:32,8617,143.6166667,0.184,0.262,0.154
198:34:33,8618,143.6333333,0.183,0.262,0.155
198:34:34,8619,143.65,0.184,0.261,0.155
198:34:35,8620,143.6666667,0.183,0.262,0.154
198:34:36,8621,143.6833333,0.183,0.262,0.155
198:34:37,8622,143.7,0.184,0.262,0.154
198:34:38,8623,143.7166667,0.183,0.262,0.154
198:34:39,8624,143.7333333,0.183,0.262,0.154
198:34:40,8625,143.75,0.184,0.262,0.154
198:34:41,8626,143.7666667,0.183,0.262,0.153
198:34:42,8627,143.7833333,0.183,0.262,0.153
198:34:43,8628,143.8,0.184,0.262,0.152
198:34:44,8629,143.8166667,0.182,0.263,0.153
198:34:45,8630,143.8333333,0.184,0.262,0.153
198:34:46,8631,143.85,0.182,0.262,0.153
198:34:47,8632,143.8666667,0.183,0.262,0.153
198:34:48,8633,143.8833333,0.183,0.262,0.153
198:34:49,8634,143.9,0.183,0.262,0.153
198:34:50,8635,143.9166667,0.183,0.261,0.154
198:34:51,8636,143.9333333,0.184,0.261,0.153
198:34:52,8637,143.95,0.182,0.262,0.154
198:34:53,8638,143.9666667,0.183,0.261,0.154
198:34:54,8639,143.9833333,0.183,0.262,0.154
198:34:55,8640,144,0.182,0.262,0.155
198:34:56,8641,144.0166667,0.184,0.261,0.154
198:34:57,8642,144.0333333,0.182,0.262,0.154
198:34:58,8643,144.05,0.183,0.262,0.154
198:34:59,8644,144.0666667,0.183,0.261,0.154
198:35:00,8645,144.0833333,0.182,0.262,0.153
198:35:01,8646,144.1,0.182,0.262,0.154
198:35:02,8647,144.1166667,0.183,0.261,0.152
198:35:03,8648,144.1333333,0.181,0.262,0.153
198:35:04,8649,144.15,0.182,0.262,0.153
198:35:05,8650,144.1666667,0.183,0.261,0.152
198:35:06,8651,144.1833333,0.182,0.263,0.152
198:35:07,8652,144.2,0.182,0.261,0.152
198:35:08,8653,144.2166667,0.183,0.261,0.151
198:35:09,8654,144.2333333,0.181,0.262,0.152
198:35:10,8655,144.25,0.183,0.261,0.152
198:35:11,8656,144.2666667,0.182,0.261,0.152
198:35:12,8657,144.2833333,0.181,0.262,0.153
198:35:13,8658,144.3,0.183,0.261,0.154
198:35:14,8659,144.3166667,0.182,0.261,0.154
198:35:15,8660,144.3333333,0.182,0.262,0.154
198:35:16,8661,144.35,0.182,0.261,0.154
198:35:17,8662,144.3666667,0.182,0.262,0.153
198:35:18,8663,144.3833333,0.181,0.262,0.154
198:35:19,8664,144.4,0.183,0.261,0.153
198:35:20,8665,144.4166667,0.181,0.262,0.153
198:35:21,8666,144.4333333,0.182,0.262,0.153
198:35:22,8667,144.45,0.182,0.261,0.153
198:35:23,8668,144.4666667,0.181,0.261,0.152
198:35:24,8669,144.4833333,0.182,0.261,0.152
198:35:25,8670,144.5,0.182,0.261,0.151
198:35:26,8671,144.5166667,0.181,0.262,0.152
198:35:27,8672,144.5333333,0.183,0.26,0.152
198:35:28,8673,144.55,0.182,0.261,0.151
198:35:29,8674,144.5666667,0.181,0.261,0.152
198:35:30,8675,144.5833333,0.182,0.26,0.151
198:35:31,8676,144.6,0.181,0.261,0.152
198:35:32,8677,144.6166667,0.182,0.26,0.152
198:35:33,8678,144.6333333,0.182,0.26,0.152
198:35:34,8679,144.65,0.181,0.261,0.152
198:35:35,8680,144.6666667,0.182,0.26,0.153
198:35:36,8681,144.6833333,0.182,0.261,0.152
198:35:37,8682,144.7,0.181,0.261,0.153
198:35:38,8683,144.7166667,0.183,0.26,0.152
198:35:39,8684,144.7333333,0.181,0.261,0.153
198:35:40,8685,144.75,0.181,0.261,0.153
198:35:41,8686,144.7666667,0.182,0.261,0.152
198:35:42,8687,144.7833333,0.181,0.261,0.152
198:35:43,8688,144.8,0.182,0.26,0.152
198:35:44,8689,144.8166667,0.182,0.261,0.152
198:35:45,8690,144.8333333,0.181,0.261,0.152
198:35:46,8691,144.85,0.182,0.26,0.151
198:35:47,8692,144.8666667,0.181,0.261,0.151
198:35:48,8693,144.8833333,0.182,0.26,0.151
198:35:49,8694,144.9,0.182,0.26,0.15
198:35:50,8695,144.9166667,0.18,0.261,0.151
198:35:51,8696,144.9333333,0.182,0.26,0.15
198:35:52,8697,144.95,0.18,0.261,0.151
198:35:53,8698,144.9666667,0.181,0.26,0.151
198:35:54,8699,144.9833333,0.181,0.26,0.152
198:35:55,8700,145,0.18,0.261,0.152
198:35:56,8701,145.0166667,0.181,0.26,0.153
198:35:57,8702,145.0333333,0.181,0.261,0.152
198:35:58,8703,145.05,0.181,0.26,0.153
198:35:59,8704,145.0666667,0.182,0.26,0.152
198:36:00,8705,145.0833333,0.18,0.261,0.152
198:36:01,8706,145.1,0.182,0.26,0.152
198:36:02,8707,145.1166667,0.181,0.261,0.152
198:36:03,8708,145.1333333,0.18,0.26,0.152
198:36:04,8709,145.15,0.181,0.259,0.152
198:36:05,8710,145.1666667,0.18,0.26,0.151
198:36:06,8711,145.1833333,0.181,0.259,0.151
198:36:07,8712,145.2,0.18,0.26,0.151
198:36:08,8713,145.2166667,0.18,0.26,0.15
198:36:09,8714,145.2333333,0.181,0.259,0.15
198:36:10,8715,145.25,0.18,0.26,0.15
198:36:11,8716,145.2666667,0.181,0.26,0.15
198:36:12,8717,145.2833333,0.181,0.261,0.15
198:36:13,8718,145.3,0.179,0.261,0.151
198:36:14,8719,145.3166667,0.181,0.259,0.15
198:36:15,8720,145.3333333,0.179,0.26,0.152
198:36:16,8721,145.35,0.181,0.259,0.152
198:36:17,8722,145.3666667,0.18,0.26,0.152
198:36:18,8723,145.3833333,0.18,0.26,0.152
198:36:19,8724,145.4,0.181,0.259,0.152
198:36:20,8725,145.4166667,0.18,0.26,0.151
198:36:21,8726,145.4333333,0.181,0.259,0.151
198:36:22,8727,145.45,0.18,0.26,0.151
198:36:23,8728,145.4666667,0.18,0.259,0.151
198:36:24,8729,145.4833333,0.181,0.259,0.151
198:36:25,8730,145.5,0.18,0.26,0.151
198:36:26,8731,145.5166667,0.181,0.259,0.151
198:36:27,8732,145.5333333,0.18,0.26,0.15
198:36:28,8733,145.55,0.18,0.26,0.151
198:36:29,8734,145.5666667,0.181,0.259,0.15
198:36:30,8735,145.5833333,0.179,0.26,0.15
198:36:31,8736,145.6,0.181,0.259,0.149
198:36:32,8737,145.6166667,0.179,0.259,0.15
198:36:33,8738,145.6333333,0.181,0.259,0.15
198:36:34,8739,145.65,0.18,0.26,0.15
198:36:35,8740,145.6666667,0.18,0.259,0.151
198:36:36,8741,145.6833333,0.18,0.259,0.151
198:36:37,8742,145.7,0.179,0.26,0.151
198:36:38,8743,145.7166667,0.18,0.259,0.152
198:36:39,8744,145.7333333,0.18,0.26,0.151
198:36:40,8745,145.75,0.18,0.259,0.152
198:36:41,8746,145.7666667,0.181,0.259,0.151
198:36:42,8747,145.7833333,0.18,0.26,0.151
198:36:43,8748,145.8,0.181,0.259,0.151
198:36:44,8749,145.8166667,0.18,0.259,0.151
198:36:45,8750,145.8333333,0.18,0.259,0.151
198:36:46,8751,145.85,0.18,0.259,0.149
198:36:47,8752,145.8666667,0.179,0.26,0.151
198:36:48,8753,145.8833333,0.181,0.259,0.149
198:36:49,8754,145.9,0.179,0.26,0.15
198:36:50,8755,145.9166667,0.181,0.259,0.15
198:36:51,8756,145.9333333,0.18,0.26,0.15
198:36:52,8757,145.95,0.179,0.26,0.149
198:36:53,8758,145.9666667,0.18,0.259,0.149
198:36:54,8759,145.9833333,0.179,0.26,0.149
198:36:55,8760,146,0.18,0.259,0.15
198:36:56,8761,146.0166667,0.18,0.259,0.15
198:36:57,8762,146.0333333,0.179,0.259,0.151
198:36:58,8763,146.05,0.18,0.258,0.151
198:36:59,8764,146.0666667,0.179,0.259,0.151
198:37:00,8765,146.0833333,0.18,0.258,0.151
198:37:01,8766,146.1,0.18,0.259,0.15
198:37:02,8767,146.1166667,0.178,0.259,0.151
198:37:03,8768,146.1333333,0.18,0.258,0.15
198:37:04,8769,146.15,0.178,0.259,0.15
198:37:05,8770,146.1666667,0.18,0.258,0.149
198:37:06,8771,146.1833333,0.179,0.259,0.15
198:37:07,8772,146.2,0.179,0.259,0.149
198:37:08,8773,146.2166667,0.18,0.258,0.149
198:37:09,8774,146.2333333,0.179,0.259,0.148
198:37:10,8775,146.25,0.179,0.258,0.149
198:37:11,8776,146.2666667,0.179,0.259,0.148
198:37:12,8777,146.2833333,0.178,0.259,0.149
198:37:13,8778,146.3,0.18,0.258,0.148
198:37:14,8779,146.3166667,0.178,0.259,0.149
198:37:15,8780,146.3333333,0.179,0.258,0.149
198:37:16,8781,146.35,0.179,0.259,0.149
198:37:17,8782,146.3666667,0.178,0.259,0.15
198:37:18,8783,146.3833333,0.18,0.257,0.15
198:37:19,8784,146.4,0.178,0.258,0.15
198:37:20,8785,146.4166667,0.179,0.257,0.15
198:37:21,8786,146.4333333,0.179,0.258,0.15
198:37:22,8787,146.45,0.178,0.258,0.15
198:37:23,8788,146.4666667,0.179,0.258,0.15
198:37:24,8789,146.4833333,0.178,0.259,0.149
198:37:25,8790,146.5,0.178,0.259,0.15
198:37:26,8791,146.5166667,0.179,0.258,0.148
198:37:27,8792,146.5333333,0.177,0.259,0.149
198:37:28,8793,146.55,0.179,0.258,0.148
198:37:29,8794,146.5666667,0.178,0.259,0.148
198:37:30,8795,146.5833333,0.178,0.259,0.148
198:37:31,8796,146.6,0.179,0.258,0.148
198:37:32,8797,146.6166667,0.178,0.259,0.148
198:37:33,8798,146.6333333,0.179,0.258,0.148
198:37:34,8799,146.65,0.179,0.258,0.148
198:37:35,8800,146.6666667,0.178,0.258,0.148
198:37:36,8801,146.6833333,0.179,0.258,0.148
198:37:37,8802,146.7,0.178,0.258,0.148
198:37:38,8803,146.7166667,0.177,0.257,0.149
198:37:39,8804,146.7333333,0.179,0.257,0.149
198:37:40,8805,146.75,0.177,0.258,0.15
198:37:41,8806,146.7666667,0.179,0.257,0.149
198:37:42,8807,146.7833333,0.178,0.258,0.15
198:37:43,8808,146.8,0.178,0.258,0.15
198:37:44,8809,146.8166667,0.178,0.257,0.149
198:37:45,8810,146.8333333,0.177,0.258,0.149
198:37:46,8811,146.85,0.177,0.257,0.149
198:37:47,8812,146.8666667,0.178,0.257,0.148
198:37:48,8813,146.8833333,0.177,0.258,0.149
198:37:49,8814,146.9,0.179,0.257,0.148
198:37:50,8815,146.9166667,0.177,0.258,0.148
198:37:51,8816,146.9333333,0.177,0.258,0.148
198:37:52,8817,146.95,0.178,0.257,0.147
198:37:53,8818,146.9666667,0.177,0.258,0.147
198:37:54,8819,146.9833333,0.178,0.257,0.147
198:37:55,8820,147,0.178,0.256,0.147
198:37:56,8821,147.0166667,0.177,0.257,0.147
198:37:57,8822,147.0333333,0.178,0.256,0.148
198:37:58,8823,147.05,0.177,0.258,0.147
198:37:59,8824,147.0666667,0.177,0.257,0.148
198:38:00,8825,147.0833333,0.178,0.256,0.148
198:38:01,8826,147.1,0.176,0.258,0.149
198:38:02,8827,147.1166667,0.178,0.257,0.148
198:38:03,8828,147.1333333,0.177,0.257,0.149
198:38:04,8829,147.15,0.177,0.257,0.148
198:38:05,8830,147.1666667,0.178,0.257,0.148
198:38:06,8831,147.1833333,0.177,0.258,0.148
198:38:07,8832,147.2,0.176,0.258,0.148
198:38:08,8833,147.2166667,0.178,0.257,0.147
198:38:09,8834,147.2333333,0.176,0.257,0.147
198:38:10,8835,147.25,0.177,0.256,0.147
198:38:11,8836,147.2666667,0.177,0.256,0.147
198:38:12,8837,147.2833333,0.176,0.257,0.147
198:38:13,8838,147.3,0.178,0.256,0.146
198:38:14,8839,147.3166667,0.177,0.256,0.146
198:38:15,8840,147.3333333,0.176,0.257,0.146
198:38:16,8841,147.35,0.177,0.256,0.146
198:38:17,8842,147.3666667,0.176,0.257,0.146
198:38:18,8843,147.3833333,0.176,0.257,0.147
198:38:19,8844,147.4,0.177,0.256,0.146
198:38:20,8845,147.4166667,0.176,0.257,0.147
198:38:21,8846,147.4333333,0.177,0.256,0.148
198:38:22,8847,147.45,0.177,0.256,0.148
198:38:23,8848,147.4666667,0.176,0.257,0.148
198:38:24,8849,147.4833333,0.177,0.256,0.148
198:38:25,8850,147.5,0.176,0.257,0.148
198:38:26,8851,147.5166667,0.176,0.256,0.148
198:38:27,8852,147.5333333,0.177,0.256,0.148
198:38:28,8853,147.55,0.176,0.257,0.147
198:38:29,8854,147.5666667,0.177,0.256,0.148
198:38:30,8855,147.5833333,0.176,0.257,0.147
198:38:31,8856,147.6,0.176,0.256,0.148
198:38:32,8857,147.6166667,0.177,0.255,0.146
198:38:33,8858,147.6333333,0.175,0.256,0.147
198:38:34,8859,147.65,0.177,0.255,0.146
198:38:35,8860,147.6666667,0.176,0.256,0.146
198:38:36,8861,147.6833333,0.176,0.256,0.146
198:38:37,8862,147.7,0.176,0.255,0.146
198:38:38,8863,147.7166667,0.176,0.256,0.145
198:38:39,8864,147.7333333,0.176,0.255,0.146
198:38:40,8865,147.75,0.176,0.255,0.146
198:38:41,8866,147.7666667,0.175,0.256,0.146
198:38:42,8867,147.7833333,0.177,0.255,0.146
198:38:43,8868,147.8,0.175,0.255,0.147
198:38:44,8869,147.8166667,0.176,0.255,0.147
198:38:45,8870,147.8333333,0.176,0.255,0.147
198:38:46,8871,147.85,0.175,0.256,0.147
198:38:47,8872,147.8666667,0.177,0.254,0.147
198:38:48,8873,147.8833333,0.175,0.255,0.147
198:38:49,8874,147.9,0.176,0.254,0.147
198:38:50,8875,147.9166667,0.176,0.254,0.147
198:38:51,8876,147.9333333,0.175,0.255,0.146
198:38:52,8877,147.95,0.176,0.254,0.146
198:38:53,8878,147.9666667,0.175,0.255,0.145
198:38:54,8879,147.9833333,0.175,0.255,0.146
198:38:55,8880,148,0.176,0.255,0.144
198:38:56,8881,148.0166667,0.174,0.256,0.145
198:38:57,8882,148.0333333,0.176,0.255,0.145
198:38:58,8883,148.05,0.175,0.255,0.145
198:38:59,8884,148.0666667,0.175,0.255,0.145
198:39:00,8885,148.0833333,0.175,0.255,0.145
198:39:01,8886,148.1,0.174,0.256,0.146
198:39:02,8887,148.1166667,0.175,0.255,0.146
198:39:03,8888,148.1333333,0.176,0.254,0.146
198:39:04,8889,148.15,0.174,0.255,0.146
198:39:05,8890,148.1666667,0.175,0.254,0.147
198:39:06,8891,148.1833333,0.176,0.254,0.146
198:39:07,8892,148.2,0.174,0.255,0.146
198:39:08,8893,148.2166667,0.176,0.254,0.146
198:39:09,8894,148.2333333,0.174,0.255,0.146
198:39:10,8895,148.25,0.175,0.255,0.146
198:39:11,8896,148.2666667,0.175,0.254,0.145
198:39:12,8897,148.2833333,0.174,0.255,0.144
198:39:13,8898,148.3,0.175,0.254,0.145
198:39:14,8899,148.3166667,0.175,0.254,0.144
198:39:15,8900,148.3333333,0.173,0.255,0.144
198:39:16,8901,148.35,0.175,0.254,0.144
198:39:17,8902,148.3666667,0.174,0.255,0.144
198:39:18,8903,148.3833333,0.174,0.255,0.144
198:39:19,8904,148.4,0.175,0.254,0.144
198:39:20,8905,148.4166667,0.174,0.255,0.145
198:39:21,8906,148.4333333,0.174,0.254,0.145
198:39:22,8907,148.45,0.174,0.254,0.145
198:39:23,8908,148.4666667,0.174,0.255,0.145
198:39:24,8909,148.4833333,0.175,0.254,0.146
198:39:25,8910,148.5,0.174,0.254,0.145
198:39:26,8911,148.5166667,0.174,0.253,0.146
198:39:27,8912,148.5333333,0.175,0.253,0.145
198:39:28,8913,148.55,0.173,0.254,0.146
198:39:29,8914,148.5666667,0.175,0.253,0.146
198:39:30,8915,148.5833333,0.174,0.254,0.145
198:39:31,8916,148.6,0.174,0.254,0.145
198:39:32,8917,148.6166667,0.174,0.253,0.145
198:39:33,8918,148.6333333,0.174,0.254,0.144
198:39:34,8919,148.65,0.174,0.253,0.145
198:39:35,8920,148.6666667,0.175,0.253,0.144
198:39:36,8921,148.6833333,0.173,0.254,0.144
198:39:37,8922,148.7,0.174,0.253,0.144
198:39:38,8923,148.7166667,0.174,0.252,0.143
198:39:39,8924,148.7333333,0.173,0.253,0.144
198:39:40,8925,148.75,0.175,0.252,0.144
198:39:41,8926,148.7666667,0.173,0.253,0.144
198:39:42,8927,148.7833333,0.174,0.252,0.144
198:39:43,8928,148.8,0.174,0.252,0.145
198:39:44,8929,148.8166667,0.173,0.253,0.144
198:39:45,8930,148.8333333,0.174,0.252,0.146
198:39:46,8931,148.85,0.174,0.252,0.144
198:39:47,8932,148.8666667,0.173,0.253,0.145
198:39:48,8933,148.8833333,0.175,0.253,0.144
198:39:49,8934,148.9,0.173,0.253,0.145
198:39:50,8935,148.9166667,0.173,0.252,0.144
198:39:51,8936,148.9333333,0.174,0.252,0.144
198:39:52,8937,148.95,0.173,0.253,0.144
198:39:53,8938,148.9666667,0.173,0.252,0.144
198:39:54,8939,148.9833333,0.174,0.252,0.143
198:39:55,8940,149,0.172,0.253,0.143
198:39:56,8941,149.0166667,0.174,0.253,0.143
198:39:57,8942,149.0333333,0.173,0.254,0.143
198:39:58,8943,149.05,0.172,0.254,0.143
198:39:59,8944,149.0666667,0.174,0.252,0.143
198:40:00,8945,149.0833333,0.172,0.253,0.143
198:40:01,8946,149.1,0.173,0.253,0.143
198:40:02,8947,149.1166667,0.173,0.253,0.143
198:40:03,8948,149.1333333,0.173,0.253,0.143
198:40:04,8949,149.15,0.173,0.253,0.144
198:40:05,8950,149.1666667,0.173,0.253,0.144
198:40:06,8951,149.1833333,0.172,0.253,0.144
198:40:07,8952,149.2,0.174,0.252,0.144
198:40:08,8953,149.2166667,0.172,0.253,0.145
198:40:09,8954,149.2333333,0.173,0.252,0.144
198:40:10,8955,149.25,0.173,0.252,0.144
198:40:11,8956,149.2666667,0.172,0.253,0.144
198:40:12,8957,149.2833333,0.173,0.252,0.144
198:40:13,8958,149.3,0.173,0.253,0.144
198:40:14,8959,149.3166667,0.172,0.252,0.143
198:40:15,8960,149.3333333,0.173,0.251,0.143
198:40:16,8961,149.35,0.172,0.252,0.143
198:40:17,8962,149.3666667,0.172,0.251,0.143
198:40:18,8963,149.3833333,0.173,0.251,0.142
198:40:19,8964,149.4,0.172,0.252,0.142
198:40:20,8965,149.4166667,0.173,0.251,0.142
198:40:21,8966,149.4333333,0.172,0.251,0.142
198:40:22,8967,149.45,0.172,0.252,0.142
198:40:23,8968,149.4666667,0.172,0.251,0.142
198:40:24,8969,149.4833333,0.173,0.252,0.142
198:40:25,8970,149.5,0.171,0.252,0.143
198:40:26,8971,149.5166667,0.173,0.251,0.143
198:40:27,8972,149.5333333,0.171,0.252,0.143
198:40:28,8973,149.55,0.172,0.252,0.143
198:40:29,8974,149.5666667,0.172,0.251,0.143
198:40:30,8975,149.5833333,0.171,0.252,0.143
198:40:31,8976,149.6,0.172,0.251,0.144
198:40:32,8977,149.6166667,0.172,0.251,0.143
198:40:33,8978,149.6333333,0.171,0.251,0.143
