"","Oxy Electrode 1 Last (V)","OxyElectrode 2 Last (V)","OxyElectrode 3 Last (V)"
"64:50:16","0.003","0.002","0.002"
"64:50:17","0.002","0.001","0.002"
"64:50:18","0.003","0.003","0.002"
"64:50:19","0.003","0.002","0.002"
"64:50:20","0.002","0.002","0.002"
"64:50:21","0.003","0.003","0.002"
"64:50:22","0.003","0.002","0.002"
"64:50:23","0.003","0.002","0.002"
"64:50:24","0.003","0.003","0.002"
"64:50:25","0.002","0.001","0.002"
"64:50:26","0.003","0.003","0.002"
"64:50:27","0.003","0.001","0.002"
"64:50:28","0.002","0.003","0.002"
"64:50:29","0.003","0.002","0.002"
"64:50:30","0.003","0.001","0.002"
"64:50:31","0.003","0.002","0.002"
"64:50:32","0.003","0.002","0.002"
"64:50:33","0.002","0.001","0.002"
"64:50:34","0.003","0.003","0.002"
"64:50:35","0.003","0.001","0.002"
"64:50:36","0.002","0.002","0.002"
"64:50:37","0.003","0.003","0.002"
"64:50:38","0.002","0.001","0.002"
"64:50:39","0.003","0.003","0.002"
"64:50:40","0.003","0.002","0.002"
"64:50:41","0.002","0.002","0.002"
"64:50:42","0.003","0.002","0.002"
"64:50:43","0.003","0.003","0.002"
"64:50:44","0.002","0.002","0.002"
"64:50:45","0.003","0.003","0.002"
"64:50:46","0.003","0.001","0.002"
"64:50:47","0.003","0.003","0.002"
"64:50:48","0.003","0.002","0.002"
"64:50:49","0.002","0.001","0.002"
"64:50:50","0.003","0.002","0.002"
"64:50:51","0.003","0.002","0.002"
"64:50:52","0.003","0.002","0.002"
"64:50:53","0.003","0.003","0.002"
"64:50:54","0.003","0.001","0.002"
"64:50:55","0.002","0.002","0.002"
"64:50:56","0.003","0.003","0.002"
"64:50:57","0.002","0.001","0.002"
"64:50:58","0.003","0.003","0.002"
"64:50:59","0.003","0.001","0.002"
"64:51:00","0.002","0.003","0.002"
"64:51:01","0.003","0.002","0.002"
"64:51:02","0.002","0.002","0.002"
"64:51:03","0.003","0.002","0.002"
"64:51:04","0.003","0.002","0.002"
"64:51:05","0.002","0.001","0.002"
"64:51:06","0.003","0.003","0.002"
"64:51:07","0.003","0.001","0.002"
"64:51:08","0.002","0.002","0.002"
"64:51:09","0.003","0.002","0.002"
"64:51:10","0.001","0.001","0.002"
"64:51:11","0.003","0.003","0.002"
"64:51:12","0.002","0.001","0.002"
"64:51:13","0.003","0.002","0.002"
"64:51:14","0.003","0.002","0.002"
"64:51:15","0.002","0.002","0.002"
"64:51:16","0.002","0.002","0.002"
"64:51:17","0.003","0.002","0.002"
"64:51:18","0.002","0.001","0.002"
"64:51:19","0.003","0.003","0.002"
"64:51:20","0.003","0.000","0.002"
"64:51:21","0.003","0.003","0.002"
"64:51:22","0.003","0.002","0.002"
"64:51:23","0.001","0.001","0.002"
"64:51:24","0.003","0.002","0.002"
"64:51:25","0.002","0.001","0.002"
"64:51:26","0.003","0.002","0.002"
"64:51:27","0.003","0.002","0.002"
"64:51:28","0.002","0.001","0.002"
"64:51:29","0.003","0.002","0.002"
"64:51:30","0.003","0.001","0.002"
"64:51:31","0.002","0.002","0.002"
"64:51:32","0.003","0.003","0.002"
"64:51:33","0.002","0.001","0.002"
"64:51:34","0.003","0.003","0.002"
"64:51:35","0.003","0.002","0.002"
"64:51:36","0.002","0.001","0.002"
"64:51:37","0.003","0.002","0.002"
"64:51:38","0.002","0.001","0.002"
"64:51:39","0.003","0.002","0.002"
"64:51:40","0.003","0.002","0.002"
"64:51:41","0.002","0.000","0.002"
"64:51:42","0.003","0.003","0.002"
"64:51:43","0.003","0.001","0.002"
"64:51:44","0.002","0.002","0.002"
"64:51:45","0.003","0.002","0.002"
"64:51:46","0.001","0.001","0.002"
"64:51:47","0.003","0.003","0.002"
"64:51:48","0.003","0.001","0.002"
"64:51:49","0.002","0.002","0.002"
"64:51:50","0.003","0.002","0.002"
"64:51:51","0.002","0.001","0.002"
"64:51:52","0.002","0.002","0.002"
"64:51:53","0.003","0.002","0.002"
"64:51:54","0.002","0.001","0.002"
"64:51:55","0.003","0.003","0.002"
"64:51:56","0.003","0.000","0.002"
"64:51:57","0.003","0.002","0.002"
"64:51:58","0.003","0.001","0.002"
"64:51:59","0.002","0.001","0.002"
"64:52:00","0.003","0.002","0.002"
"64:52:01","0.002","0.001","0.002"
"64:52:02","0.003","0.001","0.002"
"64:52:03","0.003","0.002","0.002"
"64:52:04","0.002","0.001","0.002"
"64:52:05","0.003","0.002","0.002"
"64:52:06","0.002","0.001","0.002"
"64:52:07","0.002","0.002","0.002"
"64:52:08","0.003","0.003","0.002"
"64:52:09","0.002","0.001","0.002"
"64:52:10","0.003","0.003","0.002"
"64:52:11","0.003","0.001","0.002"
"64:52:12","0.002","0.003","0.002"
"64:52:13","0.003","0.002","0.002"
"64:52:14","0.002","0.001","0.002"
"64:52:15","0.003","0.002","0.002"
"64:52:16","0.002","0.002","0.002"
"64:52:17","0.002","0.001","0.002"
"64:52:18","0.003","0.002","0.002"
"64:52:19","0.002","0.000","0.002"
"64:52:20","0.003","0.002","0.002"
"64:52:21","0.003","0.001","0.002"
"64:52:22","0.002","0.002","0.002"
"64:52:23","0.003","0.002","0.002"
"64:52:24","0.002","0.001","0.002"
"64:52:25","0.003","0.003","0.002"
"64:52:26","0.002","0.001","0.002"
"64:52:27","0.002","0.003","0.002"
"64:52:28","0.003","0.002","0.002"
"64:52:29","0.002","0.001","0.002"
"64:52:30","0.003","0.002","0.002"
"64:52:31","0.002","0.001","0.002"
"64:52:32","0.003","0.001","0.002"
"64:52:33","0.003","0.002","0.002"
"64:52:34","0.002","0.000","0.002"
"64:52:35","0.003","0.003","0.002"
"64:52:36","0.003","0.001","0.002"
"64:52:37","0.002","0.002","0.002"
"64:52:38","0.003","0.002","0.002"
"64:52:39","0.001","0.001","0.002"
"64:52:40","0.003","0.002","0.002"
"64:52:41","0.002","0.001","0.002"
"64:52:42","0.002","0.003","0.002"
"64:52:43","0.003","0.002","0.002"
"64:52:44","0.002","0.001","0.002"
"64:52:45","0.003","0.002","0.002"
"64:52:46","0.002","0.001","0.002"
"64:52:47","0.003","0.002","0.002"
"64:52:48","0.003","0.002","0.002"
"64:52:49","0.002","0.000","0.002"
"64:52:50","0.003","0.003","0.002"
"64:52:51","0.003","0.000","0.002"
"64:52:52","0.002","0.002","0.002"
"64:52:53","0.003","0.002","0.002"
"64:52:54","0.001","0.001","0.002"
"64:52:55","0.003","0.002","0.002"
"64:52:56","0.002","0.001","0.002"
"64:52:57","0.003","0.002","0.002"
"64:52:58","0.003","0.002","0.002"
"64:52:59","0.002","0.001","0.002"
"64:53:00","0.003","0.002","0.002"
"64:53:01","0.002","0.001","0.002"
"64:53:02","0.002","0.002","0.002"
"64:53:03","0.003","0.002","0.002"
"64:53:04","0.002","0.000","0.002"
"64:53:05","0.003","0.003","0.002"
"64:53:06","0.003","0.000","0.002"
"64:53:07","0.003","0.003","0.002"
"64:53:08","0.003","0.001","0.002"
"64:53:09","0.002","0.001","0.002"
"64:53:10","0.003","0.002","0.002"
"64:53:11","0.002","0.001","0.002"
"64:53:12","0.003","0.001","0.002"
"64:53:13","0.003","0.002","0.002"
"64:53:14","0.002","0.001","0.002"
"64:53:15","0.003","0.002","0.002"
"64:53:16","0.003","0.001","0.002"
"64:53:17","0.002","0.002","0.002"
"64:53:18","0.003","0.002","0.002"
"64:53:19","0.002","0.000","0.002"
"64:53:20","0.003","0.003","0.002"
"64:53:21","0.003","0.001","0.002"
"64:53:22","0.002","0.002","0.002"
"64:53:23","0.003","0.002","0.002"
"64:53:24","0.001","0.001","0.002"
"64:53:25","0.003","0.002","0.002"
"64:53:26","0.002","0.001","0.002"
"64:53:27","0.002","0.001","0.002"
"64:53:28","0.003","0.002","0.002"
"64:53:29","0.002","0.000","0.002"
"64:53:30","0.003","0.002","0.002"
"64:53:31","0.003","0.001","0.002"
"64:53:32","0.002","0.002","0.002"
"64:53:33","0.003","0.002","0.002"
"64:53:34","0.001","0.001","0.002"
"64:53:35","0.003","0.002","0.002"
"64:53:36","0.002","0.001","0.002"
"64:53:37","0.003","0.002","0.002"
"64:53:38","0.003","0.002","0.002"
"64:53:39","0.002","0.001","0.002"
"64:53:40","0.003","0.002","0.002"
"64:53:41","0.002","0.001","0.002"
"64:53:42","0.003","0.002","0.002"
"64:53:43","0.002","0.002","0.002"
"64:53:44","0.002","0.000","0.002"
"64:53:45","0.003","0.003","0.002"
"64:53:46","0.003","0.000","0.002"
"64:53:47","0.002","0.002","0.002"
"64:53:48","0.003","0.002","0.002"
"64:53:49","0.001","0.002","0.002"
"64:53:50","0.003","0.002","0.002"
"64:53:51","0.002","0.001","0.002"
"64:53:52","0.003","0.002","0.002"
"64:53:53","0.003","0.001","0.002"
"64:53:54","0.002","0.001","0.002"
"64:53:55","0.003","0.002","0.002"
"64:53:56","0.002","0.001","0.002"
"64:53:57","0.003","0.002","0.002"
"64:53:58","0.003","0.002","0.002"
"64:53:59","0.002","0.001","0.002"
"64:54:00","0.003","0.003","0.002"
"64:54:01","0.002","0.000","0.002"
"64:54:02","0.003","0.003","0.002"
"64:54:03","0.003","0.001","0.002"
"64:54:04","0.002","0.002","0.002"
"64:54:05","0.003","0.002","0.002"
"64:54:06","0.001","0.001","0.002"
"64:54:07","0.003","0.002","0.002"
"64:54:08","0.002","0.001","0.002"
"64:54:09","0.003","0.002","0.002"
"64:54:10","0.003","0.001","0.002"
"64:54:11","0.002","0.001","0.002"
"64:54:12","0.003","0.002","0.002"
"64:54:13","0.002","0.001","0.002"
"64:54:14","0.002","0.002","0.002"
"64:54:15","0.003","0.003","0.002"
"64:54:16","0.002","0.001","0.002"
"64:54:17","0.003","0.003","0.002"
"64:54:18","0.002","0.000","0.002"
"64:54:19","0.002","0.003","0.002"
"64:54:20","0.003","0.001","0.002"
"64:54:21","0.001","0.001","0.002"
"64:54:22","0.003","0.002","0.002"
"64:54:23","0.001","0.001","0.002"
"64:54:24","0.003","0.002","0.002"
"64:54:25","0.002","0.001","0.002"
"64:54:26","0.002","0.001","0.002"
"64:54:27","0.003","0.002","0.002"
"64:54:28","0.002","0.001","0.002"
"64:54:29","0.003","0.002","0.002"
"64:54:30","0.003","0.001","0.002"
"64:54:31","0.002","0.002","0.002"
"64:54:32","0.003","0.003","0.002"
"64:54:33","0.002","0.000","0.002"
"64:54:34","0.003","0.003","0.002"
"64:54:35","0.003","0.000","0.002"
"64:54:36","0.002","0.003","0.002"
"64:54:37","0.003","0.001","0.002"
"64:54:38","0.001","0.001","0.002"
"64:54:39","0.003","0.002","0.002"
"64:54:40","0.002","0.001","0.002"
"64:54:41","0.003","0.002","0.002"
"64:54:42","0.003","0.001","0.002"
"64:54:43","0.002","0.001","0.002"
"64:54:44","0.003","0.002","0.002"
"64:54:45","0.003","0.001","0.002"
"64:54:46","0.002","0.002","0.002"
"64:54:47","0.003","0.002","0.002"
"64:54:48","0.002","0.001","0.002"
"64:54:49","0.003","0.003","0.002"
"64:54:50","0.002","0.000","0.002"
"64:54:51","0.003","0.003","0.002"
"64:54:52","0.003","0.001","0.002"
"64:54:53","0.002","0.002","0.002"
"64:54:54","0.003","0.002","0.002"
"64:54:55","0.002","0.001","0.002"
"64:54:56","0.003","0.002","0.002"
"64:54:57","0.002","0.002","0.002"
"64:54:58","0.002","0.001","0.002"
"64:54:59","0.003","0.003","0.002"
"64:55:00","0.002","0.001","0.002"
"64:55:01","0.003","0.002","0.002"
"64:55:02","0.003","0.001","0.002"
"64:55:03","0.002","0.002","0.002"
"64:55:04","0.003","0.002","0.002"
"64:55:05","0.002","0.000","0.002"
"64:55:06","0.003","0.003","0.002"
"64:55:07","0.003","0.001","0.002"
"64:55:08","0.002","0.002","0.002"
"64:55:09","0.003","0.001","0.002"
"64:55:10","0.002","0.001","0.002"
"64:55:11","0.003","0.002","0.002"
"64:55:12","0.003","0.002","0.002"
"64:55:13","0.003","0.001","0.002"
"64:55:14","0.003","0.003","0.002"
"64:55:15","0.002","0.000","0.002"
"64:55:16","0.003","0.003","0.002"
"64:55:17","0.003","0.001","0.002"
"64:55:18","0.002","0.002","0.002"
"64:55:19","0.003","0.002","0.002"
"64:55:20","0.002","0.000","0.002"
"64:55:21","0.003","0.002","0.002"
"64:55:22","0.003","0.000","0.002"
"64:55:23","0.002","0.002","0.002"
"64:55:24","0.003","0.001","0.002"
"64:55:25","0.002","0.001","0.002"
"64:55:26","0.003","0.002","0.002"
"64:55:27","0.002","0.001","0.002"
"64:55:28","0.003","0.002","0.002"
"64:55:29","0.003","0.002","0.002"
"64:55:30","0.002","0.000","0.002"
"64:55:31","0.002","0.003","0.002"
"64:55:32","0.003","0.000","0.002"
"64:55:33","0.002","0.002","0.002"
"64:55:34","0.003","0.002","0.002"
"64:55:35","0.001","0.001","0.002"
"64:55:36","0.003","0.002","0.002"
"64:55:37","0.002","0.001","0.002"
"64:55:38","0.002","0.002","0.002"
"64:55:39","0.002","0.002","0.002"
"64:55:40","0.002","0.001","0.002"
"64:55:41","0.003","0.002","0.002"
"64:55:42","0.002","0.001","0.002"
"64:55:43","0.003","0.002","0.002"
"64:55:44","0.003","0.003","0.002"
"64:55:45","0.002","0.000","0.002"
"64:55:46","0.003","0.003","0.002"
"64:55:47","0.003","0.000","0.002"
"64:55:48","0.002","0.002","0.002"
"64:55:49","0.003","0.001","0.002"
"64:55:50","0.001","0.001","0.002"
"64:55:51","0.003","0.002","0.002"
"64:55:52","0.002","0.001","0.002"
"64:55:53","0.003","0.002","0.002"
"64:55:54","0.002","0.002","0.002"
"64:55:55","0.002","0.001","0.002"
"64:55:56","0.003","0.002","0.002"
"64:55:57","0.003","0.001","0.002"
"64:55:58","0.002","0.002","0.002"
"64:55:59","0.003","0.003","0.002"
"64:56:00","0.002","0.000","0.002"
"64:56:01","0.003","0.003","0.002"
"64:56:02","0.003","0.001","0.002"
"64:56:03","0.002","0.002","0.002"
"64:56:04","0.003","0.002","0.002"
"64:56:05","0.002","0.001","0.002"
"64:56:06","0.003","0.002","0.002"
"64:56:07","0.002","0.002","0.002"
"64:56:08","0.002","0.001","0.002"
"64:56:09","0.003","0.003","0.002"
"64:56:10","0.002","0.001","0.002"
"64:56:11","0.002","0.002","0.002"
"64:56:12","0.003","0.002","0.002"
"64:56:13","0.001","0.001","0.002"
"64:56:14","0.003","0.002","0.002"
"64:56:15","0.002","0.001","0.002"
"64:56:16","0.003","0.002","0.002"
"64:56:17","0.003","0.002","0.002"
"64:56:18","0.001","0.001","0.002"
"64:56:19","0.003","0.002","0.002"
"64:56:20","0.003","0.001","0.002"
"64:56:21","0.002","0.001","0.002"
"64:56:22","0.003","0.002","0.002"
"64:56:23","0.002","0.000","0.002"
"64:56:24","0.002","0.003","0.002"
"64:56:25","0.003","0.000","0.002"
"64:56:26","0.002","0.002","0.002"
"64:56:27","0.003","0.002","0.002"
"64:56:28","0.002","0.001","0.002"
"64:56:29","0.003","0.002","0.002"
"64:56:30","0.003","0.001","0.002"
"64:56:31","0.002","0.001","0.002"
"64:56:32","0.002","0.002","0.002"
"64:56:33","0.002","0.001","0.002"
"64:56:34","0.002","0.002","0.002"
"64:56:35","0.003","0.002","0.002"
"64:56:36","0.002","0.000","0.002"
"64:56:37","0.003","0.003","0.002"
"64:56:38","0.002","0.000","0.002"
"64:56:39","0.002","0.003","0.002"
"64:56:40","0.003","0.001","0.002"
"64:56:41","0.002","0.001","0.002"
"64:56:42","0.003","0.002","0.002"
"64:56:43","0.002","0.001","0.002"
"64:56:44","0.003","0.001","0.002"
"64:56:45","0.003","0.002","0.002"
"64:56:46","0.002","0.001","0.002"
"64:56:47","0.002","0.002","0.002"
"64:56:48","0.002","0.001","0.002"
"64:56:49","0.001","0.002","0.002"
"64:56:50","0.003","0.002","0.002"
"64:56:51","0.002","0.000","0.002"
"64:56:52","0.003","0.003","0.002"
"64:56:53","0.003","0.001","0.002"
"64:56:54","0.002","0.002","0.002"
"64:56:55","0.003","0.002","0.002"
"64:56:56","0.002","0.001","0.002"
"64:56:57","0.003","0.002","0.002"
"64:56:58","0.002","0.002","0.002"
"64:56:59","0.002","0.000","0.002"
"64:57:00","0.003","0.003","0.002"
"64:57:01","0.003","0.000","0.002"
"64:57:02","0.002","0.002","0.002"
"64:57:03","0.003","0.002","0.002"
"64:57:04","0.001","0.001","0.002"
"64:57:05","0.003","0.002","0.002"
"64:57:06","0.002","0.001","0.002"
"64:57:07","0.002","0.002","0.002"
"64:57:08","0.003","0.002","0.002"
"64:57:09","0.002","0.001","0.002"
"64:57:10","0.002","0.002","0.002"
"64:57:11","0.003","0.002","0.002"
"64:57:12","0.002","0.001","0.002"
"64:57:13","0.003","0.003","0.002"
"64:57:14","0.003","0.000","0.002"
"64:57:15","0.002","0.003","0.002"
"64:57:16","0.003","0.001","0.002"
"64:57:17","0.001","0.001","0.002"
"64:57:18","0.003","0.002","0.002"
"64:57:19","0.002","0.001","0.002"
"64:57:20","0.003","0.001","0.002"
"64:57:21","0.002","0.002","0.002"
"64:57:22","0.002","0.001","0.002"
"64:57:23","0.002","0.002","0.002"
"64:57:24","0.003","0.002","0.002"
"64:57:25","0.001","0.001","0.002"
"64:57:26","0.003","0.003","0.002"
"64:57:27","0.002","0.001","0.002"
"64:57:28","0.002","0.002","0.002"
"64:57:29","0.003","0.002","0.002"
"64:57:30","0.002","0.001","0.002"
"64:57:31","0.002","0.002","0.002"
"64:57:32","0.003","0.002","0.002"
"64:57:33","0.002","0.000","0.002"
"64:57:34","0.002","0.003","0.002"
"64:57:35","0.003","0.001","0.002"
"64:57:36","0.002","0.002","0.002"
"64:57:37","0.003","0.002","0.002"
"64:57:38","0.002","0.001","0.002"
"64:57:39","0.003","0.001","0.002"
"64:57:40","0.003","0.001","0.002"
"64:57:41","0.002","0.001","0.002"
"64:57:42","0.003","0.002","0.002"
"64:57:43","0.003","0.001","0.002"
"64:57:44","0.002","0.002","0.002"
"64:57:45","0.003","0.003","0.002"
"64:57:46","0.002","0.000","0.002"
"64:57:47","0.002","0.003","0.002"
"64:57:48","0.003","0.001","0.002"
"64:57:49","0.002","0.001","0.002"
"64:57:50","0.003","0.002","0.002"
"64:57:51","0.002","0.001","0.002"
"64:57:52","0.002","0.001","0.002"
"64:57:53","0.003","0.003","0.002"
"64:57:54","0.002","0.000","0.002"
"64:57:55","0.002","0.002","0.002"
"64:57:56","0.003","0.001","0.002"
"64:57:57","0.001","0.001","0.002"
"64:57:58","0.003","0.002","0.002"
"64:57:59","0.002","0.001","0.002"
"64:58:00","0.002","0.001","0.002"
"64:58:01","0.002","0.002","0.002"
"64:58:02","0.002","0.001","0.002"
"64:58:03","0.002","0.002","0.002"
"64:58:04","0.003","0.002","0.002"
"64:58:05","0.002","0.000","0.002"
"64:58:06","0.003","0.003","0.002"
"64:58:07","0.003","0.000","0.002"
"64:58:08","0.002","0.002","0.002"
"64:58:09","0.003","0.002","0.002"
"64:58:10","0.001","0.001","0.002"
"64:58:11","0.003","0.001","0.002"
"64:58:12","0.003","0.002","0.002"
"64:58:13","0.002","0.000","0.002"
"64:58:14","0.003","0.002","0.002"
"64:58:15","0.003","0.000","0.002"
"64:58:16","0.002","0.002","0.002"
"64:58:17","0.003","0.002","0.002"
"64:58:18","0.001","0.001","0.002"
"64:58:19","0.003","0.002","0.002"
"64:58:20","0.003","0.001","0.002"
"64:58:21","0.002","0.001","0.002"
"64:58:22","0.003","0.002","0.002"
"64:58:23","0.002","0.001","0.002"
"64:58:24","0.002","0.001","0.002"
"64:58:25","0.003","0.002","0.002"
"64:58:26","0.003","0.000","0.002"
"64:58:27","0.002","0.003","0.002"
"64:58:28","0.003","0.001","0.002"
"64:58:29","0.001","0.001","0.002"
"64:58:30","0.003","0.002","0.002"
"64:58:31","0.002","0.001","0.002"
"64:58:32","0.002","0.001","0.002"
"64:58:33","0.003","0.002","0.002"
"64:58:34","0.003","0.000","0.002"
"64:58:35","0.002","0.002","0.002"
"64:58:36","0.003","0.002","0.002"
"64:58:37","0.001","0.001","0.002"
"64:58:38","0.003","0.002","0.002"
"64:58:39","0.002","0.000","0.002"
"64:58:40","0.002","0.002","0.002"
"64:58:41","0.003","0.002","0.002"
"64:58:42","0.002","0.001","0.002"
"64:58:43","0.003","0.001","0.002"
"64:58:44","0.003","0.002","0.002"
"64:58:45","0.002","0.001","0.002"
"64:58:46","0.003","0.003","0.002"
"64:58:47","0.003","0.000","0.002"
"64:58:48","0.002","0.002","0.002"
"64:58:49","0.003","0.002","0.002"
"64:58:50","0.001","0.001","0.002"
"64:58:51","0.003","0.002","0.002"
"64:58:52","0.002","0.001","0.002"
"64:58:53","0.002","0.001","0.002"
"64:58:54","0.003","0.002","0.002"
"64:58:55","0.003","0.001","0.002"
"64:58:56","0.002","0.002","0.002"
"64:58:57","0.003","0.002","0.002"
"64:58:58","0.002","0.000","0.002"
"64:58:59","0.003","0.003","0.002"
"64:59:00","0.003","0.000","0.002"
"64:59:01","0.002","0.002","0.002"
"64:59:02","0.003","0.001","0.002"
"64:59:03","0.001","0.001","0.002"
"64:59:04","0.003","0.002","0.002"
"64:59:05","0.003","0.001","0.002"
"64:59:06","0.002","0.000","0.002"
"64:59:07","0.002","0.002","0.002"
"64:59:08","0.003","0.000","0.002"
"64:59:09","0.002","0.002","0.002"
"64:59:10","0.003","0.002","0.002"
"64:59:11","0.002","0.000","0.002"
"64:59:12","0.003","0.002","0.002"
"64:59:13","0.003","0.001","0.002"
"64:59:14","0.002","0.001","0.002"
"64:59:15","0.003","0.002","0.002"
"64:59:16","0.002","0.001","0.002"
"64:59:17","0.003","0.002","0.002"
"64:59:18","0.003","0.002","0.002"
"64:59:19","0.002","0.000","0.002"
"64:59:20","0.003","0.003","0.002"
"64:59:21","0.003","0.001","0.002"
"64:59:22","0.001","0.002","0.002"
"64:59:23","0.003","0.002","0.002"
"64:59:24","0.002","0.001","0.002"
"64:59:25","0.003","0.001","0.002"
"64:59:26","0.002","0.002","0.002"
"64:59:27","0.002","0.001","0.002"
"64:59:28","0.002","0.002","0.002"
"64:59:29","0.003","0.002","0.002"
"64:59:30","0.002","0.001","0.002"
"64:59:31","0.003","0.002","0.002"
"64:59:32","0.003","0.000","0.002"
"64:59:33","0.002","0.002","0.002"
"64:59:34","0.003","0.002","0.002"
"64:59:35","0.002","0.001","0.002"
"64:59:36","0.003","0.002","0.002"
"64:59:37","0.003","0.002","0.002"
"64:59:38","0.002","0.000","0.002"
"64:59:39","0.003","0.003","0.002"
"64:59:40","0.003","0.001","0.002"
"64:59:41","0.002","0.002","0.002"
"64:59:42","0.003","0.002","0.002"
"64:59:43","0.002","0.001","0.002"
"64:59:44","0.003","0.001","0.002"
"64:59:45","0.002","0.002","0.002"
"64:59:46","0.003","0.001","0.002"
"64:59:47","0.002","0.002","0.002"
"64:59:48","0.003","0.002","0.002"
"64:59:49","0.002","0.000","0.002"
"64:59:50","0.003","0.003","0.002"
"64:59:51","0.003","0.001","0.002"
"64:59:52","0.002","0.001","0.002"
"64:59:53","0.003","0.002","0.002"
"64:59:54","0.002","0.001","0.002"
"64:59:55","0.002","0.001","0.002"
"64:59:56","0.003","0.003","0.002"
"64:59:57","0.003","0.000","0.002"
"64:59:58","0.002","0.002","0.002"
"64:59:59","0.003","0.002","0.002"
"65:00:00","0.002","0.000","0.002"
"65:00:01","0.003","0.001","0.002"
"65:00:02","0.003","0.002","0.002"
"65:00:03","0.002","0.001","0.002"
"65:00:04","0.002","0.002","0.002"
"65:00:05","0.003","0.002","0.002"
"65:00:06","0.002","0.000","0.002"
"65:00:07","0.003","0.002","0.002"
"65:00:08","0.003","0.001","0.002"
"65:00:09","0.002","0.001","0.002"
"65:00:10","0.003","0.002","0.002"
"65:00:11","0.003","0.002","0.002"
"65:00:12","0.002","0.000","0.002"
"65:00:13","0.003","0.003","0.002"
"65:00:14","0.003","0.001","0.002"
"65:00:15","0.001","0.001","0.002"
"65:00:16","0.003","0.002","0.002"
"65:00:17","0.003","0.002","0.002"
"65:00:18","0.002","0.000","0.002"
"65:00:19","0.002","0.002","0.002"
"65:00:20","0.003","0.001","0.002"
"65:00:21","0.001","0.000","0.002"
"65:00:22","0.003","0.002","0.002"
"65:00:23","0.003","0.001","0.002"
"65:00:24","0.002","0.001","0.002"
"65:00:25","0.002","0.002","0.002"
"65:00:26","0.003","0.002","0.002"
"65:00:27","0.002","0.000","0.002"
"65:00:28","0.003","0.003","0.002"
"65:00:29","0.003","0.001","0.002"
"65:00:30","0.002","0.001","0.002"
"65:00:31","0.003","0.002","0.002"
"65:00:32","0.003","0.002","0.002"
"65:00:33","0.002","0.000","0.002"
"65:00:34","0.002","0.002","0.002"
"65:00:35","0.003","0.001","0.002"
"65:00:36","0.002","0.001","0.002"
"65:00:37","0.003","0.002","0.002"
"65:00:38","0.003","0.002","0.002"
"65:00:39","0.002","0.001","0.002"
"65:00:40","0.002","0.002","0.002"
"65:00:41","0.003","0.002","0.002"
"65:00:42","0.002","0.000","0.002"
"65:00:43","0.002","0.002","0.002"
"65:00:44","0.003","0.002","0.002"
"65:00:45","0.002","0.001","0.002"
"65:00:46","0.002","0.001","0.002"
"65:00:47","0.003","0.003","0.002"
"65:00:48","0.003","0.001","0.002"
"65:00:49","0.001","0.001","0.002"
"65:00:50","0.003","0.002","0.002"
"65:00:51","0.002","0.002","0.002"
"65:00:52","0.002","0.000","0.002"
"65:00:53","0.002","0.002","0.002"
"65:00:54","0.003","0.002","0.002"
"65:00:55","0.002","0.001","0.002"
"65:00:56","0.003","0.002","0.002"
"65:00:57","0.003","0.002","0.002"
"65:00:58","0.003","0.001","0.002"
"65:00:59","0.002","0.002","0.002"
"65:01:00","0.003","0.002","0.002"
"65:01:01","0.003","0.001","0.002"
"65:01:02","0.002","0.001","0.002"
"65:01:03","0.003","0.002","0.002"
"65:01:04","0.003","0.002","0.002"
"65:01:05","0.002","0.000","0.002"
"65:01:06","0.002","0.003","0.002"
"65:01:07","0.003","0.001","0.002"
"65:01:08","0.002","0.001","0.002"
"65:01:09","0.003","0.001","0.002"
"65:01:10","0.003","0.003","0.002"
"65:01:11","0.003","0.001","0.002"
"65:01:12","0.001","0.001","0.002"
"65:01:13","0.003","0.002","0.002"
"65:01:14","0.003","0.002","0.002"
"65:01:15","0.002","0.001","0.002"
"65:01:16","0.002","0.002","0.002"
"65:01:17","0.003","0.002","0.002"
"65:01:18","0.002","0.000","0.002"
"65:01:19","0.002","0.002","0.002"
"65:01:20","0.003","0.002","0.002"
"65:01:21","0.003","0.002","0.002"
"65:01:22","0.002","0.000","0.002"
"65:01:23","0.003","0.003","0.002"
"65:01:24","0.003","0.001","0.002"
"65:01:25","0.002","0.001","0.002"
"65:01:26","0.003","0.001","0.002"
"65:01:27","0.003","0.003","0.002"
"65:01:28","0.003","0.000","0.002"
"65:01:29","0.002","0.001","0.002"
"65:01:30","0.003","0.002","0.002"
"65:01:31","0.003","0.002","0.002"
"65:01:32","0.002","0.001","0.002"
"65:01:33","0.002","0.002","0.002"
"65:01:34","0.003","0.002","0.002"
"65:01:35","0.002","0.001","0.002"
"65:01:36","0.002","0.002","0.002"
"65:01:37","0.003","0.002","0.002"
"65:01:38","0.003","0.002","0.002"
"65:01:39","0.002","0.000","0.002"
"65:01:40","0.003","0.003","0.002"
"65:01:41","0.003","0.002","0.002"
"65:01:42","0.002","0.001","0.002"
"65:01:43","0.002","0.001","0.002"
"65:01:44","0.003","0.003","0.002"
"65:01:45","0.003","0.001","0.002"
"65:01:46","0.002","0.001","0.002"
"65:01:47","0.003","0.002","0.002"
"65:01:48","0.003","0.003","0.002"
"65:01:49","0.003","0.001","0.002"
"65:01:50","0.001","0.001","0.002"
"65:01:51","0.003","0.002","0.002"
"65:01:52","0.002","0.002","0.002"
