,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
150:28:25,11457,190.95,0.201,0.06,0.171
150:28:26,11458,190.9666667,0.202,0.06,0.17
150:28:27,11459,190.9833333,0.202,0.06,0.17
150:28:28,11460,191,0.201,0.06,0.17
150:28:29,11461,191.0166667,0.2,0.06,0.17
150:28:30,11462,191.0333333,0.201,0.06,0.17
150:28:31,11463,191.05,0.201,0.06,0.17
150:28:32,11464,191.0666667,0.202,0.059,0.17
150:28:33,11465,191.0833333,0.2,0.059,0.17
150:28:34,11466,191.1,0.2,0.059,0.17
150:28:35,11467,191.1166667,0.2,0.059,0.17
150:28:36,11468,191.1333333,0.201,0.059,0.171
150:28:37,11469,191.15,0.201,0.058,0.17
150:28:38,11470,191.1666667,0.2,0.058,0.171
150:28:39,11471,191.1833333,0.199,0.058,0.17
150:28:40,11472,191.2,0.201,0.058,0.171
150:28:41,11473,191.2166667,0.2,0.058,0.17
150:28:42,11474,191.2333333,0.2,0.057,0.171
150:28:43,11475,191.25,0.199,0.057,0.17
150:28:44,11476,191.2666667,0.199,0.057,0.17
150:28:45,11477,191.2833333,0.2,0.057,0.17
150:28:46,11478,191.3,0.2,0.057,0.17
150:28:47,11479,191.3166667,0.2,0.057,0.17
150:28:48,11480,191.3333333,0.199,0.057,0.169
150:28:49,11481,191.35,0.199,0.057,0.169
150:28:50,11482,191.3666667,0.198,0.057,0.169
150:28:51,11483,191.3833333,0.2,0.057,0.169
150:28:52,11484,191.4,0.199,0.056,0.168
150:28:53,11485,191.4166667,0.2,0.056,0.169
150:28:54,11486,191.4333333,0.199,0.056,0.168
150:28:55,11487,191.45,0.198,0.056,0.168
150:28:56,11488,191.4666667,0.198,0.056,0.167
150:28:57,11489,191.4833333,0.199,0.056,0.168
150:28:58,11490,191.5,0.199,0.056,0.166
150:28:59,11491,191.5166667,0.199,0.056,0.167
150:29:00,11492,191.5333333,0.198,0.056,0.166
150:29:01,11493,191.55,0.197,0.056,0.166
150:29:02,11494,191.5666667,0.197,0.056,0.165
150:29:03,11495,191.5833333,0.198,0.056,0.165
150:29:04,11496,191.6,0.198,0.055,0.165
150:29:05,11497,191.6166667,0.198,0.055,0.165
150:29:06,11498,191.6333333,0.198,0.055,0.164
150:29:07,11499,191.65,0.196,0.055,0.164
150:29:08,11500,191.6666667,0.197,0.055,0.164
150:29:09,11501,191.6833333,0.197,0.055,0.164
150:29:10,11502,191.7,0.198,0.054,0.164
150:29:11,11503,191.7166667,0.197,0.054,0.164
150:29:12,11504,191.7333333,0.197,0.054,0.164
150:29:13,11505,191.75,0.196,0.054,0.164
150:29:14,11506,191.7666667,0.197,0.054,0.164
150:29:15,11507,191.7833333,0.197,0.054,0.163
150:29:16,11508,191.8,0.197,0.054,0.164
150:29:17,11509,191.8166667,0.195,0.054,0.163
150:29:18,11510,191.8333333,0.196,0.054,0.164
150:29:19,11511,191.85,0.196,0.054,0.163
150:29:20,11512,191.8666667,0.197,0.054,0.164
150:29:21,11513,191.8833333,0.196,0.053,0.163
150:29:22,11514,191.9,0.195,0.053,0.163
150:29:23,11515,191.9166667,0.196,0.053,0.164
150:29:24,11516,191.9333333,0.196,0.053,0.163
150:29:25,11517,191.95,0.196,0.053,0.164
150:29:26,11518,191.9666667,0.195,0.053,0.163
150:29:27,11519,191.9833333,0.195,0.053,0.164
150:29:28,11520,192,0.195,0.053,0.164
150:29:29,11521,192.0166667,0.196,0.052,0.164
150:29:30,11522,192.0333333,0.195,0.053,0.163
150:29:31,11523,192.05,0.195,0.052,0.164
150:29:32,11524,192.0666667,0.194,0.052,0.163
150:29:33,11525,192.0833333,0.195,0.052,0.165
150:29:34,11526,192.1,0.195,0.052,0.164
150:29:35,11527,192.1166667,0.195,0.051,0.164
150:29:36,11528,192.1333333,0.195,0.052,0.163
150:29:37,11529,192.15,0.194,0.052,0.164
150:29:38,11530,192.1666667,0.194,0.052,0.163
150:29:39,11531,192.1833333,0.195,0.052,0.164
150:29:40,11532,192.2,0.195,0.052,0.163
150:29:41,11533,192.2166667,0.194,0.052,0.163
150:29:42,11534,192.2333333,0.193,0.052,0.163
150:29:43,11535,192.25,0.193,0.052,0.163
150:29:44,11536,192.2666667,0.194,0.052,0.164
150:29:45,11537,192.2833333,0.194,0.051,0.163
150:29:46,11538,192.3,0.194,0.051,0.164
150:29:47,11539,192.3166667,0.192,0.051,0.163
150:29:48,11540,192.3333333,0.193,0.051,0.163
150:29:49,11541,192.35,0.193,0.051,0.163
150:29:50,11542,192.3666667,0.194,0.051,0.163
150:29:51,11543,192.3833333,0.193,0.051,0.163
150:29:52,11544,192.4,0.193,0.05,0.164
150:29:53,11545,192.4166667,0.192,0.051,0.164
150:29:54,11546,192.4333333,0.194,0.05,0.164
150:29:55,11547,192.45,0.194,0.05,0.163
150:29:56,11548,192.4666667,0.193,0.05,0.164
150:29:57,11549,192.4833333,0.192,0.05,0.163
150:29:58,11550,192.5,0.192,0.05,0.164
150:29:59,11551,192.5166667,0.193,0.05,0.163
150:30:00,11552,192.5333333,0.192,0.05,0.163
150:30:01,11553,192.55,0.193,0.05,0.163
150:30:02,11554,192.5666667,0.191,0.05,0.163
150:30:03,11555,192.5833333,0.192,0.05,0.163
150:30:04,11556,192.6,0.191,0.049,0.163
150:30:05,11557,192.6166667,0.193,0.049,0.163
150:30:06,11558,192.6333333,0.192,0.049,0.162
150:30:07,11559,192.65,0.192,0.049,0.162
150:30:08,11560,192.6666667,0.191,0.049,0.161
150:30:09,11561,192.6833333,0.191,0.049,0.162
150:30:10,11562,192.7,0.191,0.049,0.162
150:30:11,11563,192.7166667,0.192,0.049,0.161
150:30:12,11564,192.7333333,0.191,0.049,0.16
150:30:13,11565,192.75,0.19,0.049,0.161
150:30:14,11566,192.7666667,0.19,0.049,0.16
150:30:15,11567,192.7833333,0.19,0.049,0.16
150:30:16,11568,192.8,0.191,0.049,0.159
150:30:17,11569,192.8166667,0.191,0.049,0.159
150:30:18,11570,192.8333333,0.191,0.048,0.159
150:30:19,11571,192.85,0.189,0.049,0.158
150:30:20,11572,192.8666667,0.19,0.049,0.158
150:30:21,11573,192.8833333,0.19,0.049,0.158
150:30:22,11574,192.9,0.19,0.049,0.158
150:30:23,11575,192.9166667,0.189,0.049,0.157
150:30:24,11576,192.9333333,0.189,0.049,0.157
150:30:25,11577,192.95,0.189,0.049,0.157
150:30:26,11578,192.9666667,0.19,0.049,0.157
150:30:27,11579,192.9833333,0.189,0.048,0.157
150:30:28,11580,193,0.189,0.048,0.157
150:30:29,11581,193.0166667,0.189,0.048,0.156
150:30:30,11582,193.0333333,0.19,0.048,0.157
150:30:31,11583,193.05,0.19,0.048,0.157
150:30:32,11584,193.0666667,0.189,0.047,0.157
150:30:33,11585,193.0833333,0.188,0.047,0.157
150:30:34,11586,193.1,0.188,0.047,0.157
150:30:35,11587,193.1166667,0.189,0.047,0.157
150:30:36,11588,193.1333333,0.189,0.046,0.157
150:30:37,11589,193.15,0.189,0.046,0.157
150:30:38,11590,193.1666667,0.187,0.047,0.156
150:30:39,11591,193.1833333,0.188,0.046,0.157
150:30:40,11592,193.2,0.188,0.047,0.156
150:30:41,11593,193.2166667,0.189,0.046,0.157
150:30:42,11594,193.2333333,0.188,0.046,0.156
150:30:43,11595,193.25,0.187,0.046,0.157
150:30:44,11596,193.2666667,0.187,0.046,0.156
150:30:45,11597,193.2833333,0.188,0.046,0.157
150:30:46,11598,193.3,0.188,0.046,0.156
150:30:47,11599,193.3166667,0.188,0.046,0.157
150:30:48,11600,193.3333333,0.187,0.046,0.156
150:30:49,11601,193.35,0.187,0.046,0.157
150:30:50,11602,193.3666667,0.188,0.046,0.157
150:30:51,11603,193.3833333,0.188,0.046,0.157
150:30:52,11604,193.4,0.187,0.046,0.157
150:30:53,11605,193.4166667,0.186,0.046,0.157
150:30:54,11606,193.4333333,0.187,0.045,0.157
150:30:55,11607,193.45,0.187,0.045,0.157
150:30:56,11608,193.4666667,0.187,0.045,0.157
150:30:57,11609,193.4833333,0.187,0.045,0.156
150:30:58,11610,193.5,0.186,0.045,0.157
150:30:59,11611,193.5166667,0.185,0.045,0.156
150:31:00,11612,193.5333333,0.186,0.045,0.156
150:31:01,11613,193.55,0.186,0.044,0.156
150:31:02,11614,193.5666667,0.187,0.044,0.157
150:31:03,11615,193.5833333,0.186,0.044,0.156
150:31:04,11616,193.6,0.185,0.044,0.156
150:31:05,11617,193.6166667,0.186,0.043,0.156
150:31:06,11618,193.6333333,0.186,0.044,0.156
150:31:07,11619,193.65,0.186,0.043,0.156
150:31:08,11620,193.6666667,0.186,0.043,0.156
150:31:09,11621,193.6833333,0.185,0.043,0.155
150:31:10,11622,193.7,0.185,0.043,0.156
150:31:11,11623,193.7166667,0.186,0.043,0.156
150:31:12,11624,193.7333333,0.186,0.043,0.155
150:31:13,11625,193.75,0.186,0.043,0.155
150:31:14,11626,193.7666667,0.184,0.043,0.155
150:31:15,11627,193.7833333,0.185,0.042,0.155
150:31:16,11628,193.8,0.184,0.043,0.155
150:31:17,11629,193.8166667,0.186,0.042,0.156
150:31:18,11630,193.8333333,0.185,0.042,0.155
150:31:19,11631,193.85,0.185,0.042,0.155
150:31:20,11632,193.8666667,0.183,0.042,0.154
150:31:21,11633,193.8833333,0.184,0.042,0.155
150:31:22,11634,193.9,0.184,0.042,0.154
150:31:23,11635,193.9166667,0.185,0.042,0.155
150:31:24,11636,193.9333333,0.184,0.041,0.155
150:31:25,11637,193.95,0.183,0.041,0.155
150:31:26,11638,193.9666667,0.184,0.041,0.155
150:31:27,11639,193.9833333,0.184,0.041,0.155
150:31:28,11640,194,0.184,0.041,0.155
150:31:29,11641,194.0166667,0.183,0.041,0.155
150:31:30,11642,194.0333333,0.183,0.041,0.155
150:31:31,11643,194.05,0.184,0.041,0.155
150:31:32,11644,194.0666667,0.184,0.041,0.155
150:31:33,11645,194.0833333,0.183,0.041,0.154
150:31:34,11646,194.1,0.183,0.04,0.155
150:31:35,11647,194.1166667,0.182,0.04,0.154
150:31:36,11648,194.1333333,0.184,0.04,0.155
150:31:37,11649,194.15,0.183,0.04,0.154
150:31:38,11650,194.1666667,0.183,0.04,0.155
150:31:39,11651,194.1833333,0.182,0.04,0.154
150:31:40,11652,194.2,0.182,0.04,0.155
150:31:41,11653,194.2166667,0.183,0.039,0.154
150:31:42,11654,194.2333333,0.183,0.039,0.154
150:31:43,11655,194.25,0.182,0.04,0.153
150:31:44,11656,194.2666667,0.181,0.04,0.153
150:31:45,11657,194.2833333,0.182,0.039,0.153
150:31:46,11658,194.3,0.183,0.039,0.153
150:31:47,11659,194.3166667,0.183,0.039,0.153
150:31:48,11660,194.3333333,0.181,0.039,0.153
150:31:49,11661,194.35,0.182,0.039,0.152
150:31:50,11662,194.3666667,0.182,0.039,0.152
150:31:51,11663,194.3833333,0.182,0.039,0.152
150:31:52,11664,194.4,0.181,0.039,0.151
150:31:53,11665,194.4166667,0.181,0.039,0.151
150:31:54,11666,194.4333333,0.18,0.038,0.15
150:31:55,11667,194.45,0.182,0.038,0.151
150:31:56,11668,194.4666667,0.181,0.038,0.15
150:31:57,11669,194.4833333,0.181,0.038,0.15
150:31:58,11670,194.5,0.18,0.038,0.149
150:31:59,11671,194.5166667,0.18,0.037,0.15
150:32:00,11672,194.5333333,0.181,0.037,0.149
150:32:01,11673,194.55,0.181,0.037,0.149
150:32:02,11674,194.5666667,0.18,0.037,0.149
150:32:03,11675,194.5833333,0.179,0.037,0.149
150:32:04,11676,194.6,0.181,0.037,0.149
150:32:05,11677,194.6166667,0.181,0.037,0.148
150:32:06,11678,194.6333333,0.181,0.037,0.148
150:32:07,11679,194.65,0.179,0.037,0.148
150:32:08,11680,194.6666667,0.18,0.037,0.149
150:32:09,11681,194.6833333,0.18,0.036,0.149
150:32:10,11682,194.7,0.181,0.036,0.149
150:32:11,11683,194.7166667,0.18,0.036,0.148
150:32:12,11684,194.7333333,0.179,0.036,0.149
150:32:13,11685,194.75,0.179,0.036,0.148
150:32:14,11686,194.7666667,0.18,0.035,0.15
150:32:15,11687,194.7833333,0.18,0.035,0.148
150:32:16,11688,194.8,0.18,0.035,0.149
150:32:17,11689,194.8166667,0.179,0.035,0.148
150:32:18,11690,194.8333333,0.178,0.035,0.149
150:32:19,11691,194.85,0.179,0.035,0.149
150:32:20,11692,194.8666667,0.18,0.035,0.149
150:32:21,11693,194.8833333,0.179,0.035,0.148
150:32:22,11694,194.9,0.178,0.035,0.148
150:32:23,11695,194.9166667,0.178,0.035,0.149
150:32:24,11696,194.9333333,0.179,0.035,0.149
150:32:25,11697,194.95,0.179,0.035,0.149
150:32:26,11698,194.9666667,0.178,0.035,0.148
150:32:27,11699,194.9833333,0.178,0.035,0.149
150:32:28,11700,195,0.177,0.035,0.148
150:32:29,11701,195.0166667,0.179,0.035,0.149
150:32:30,11702,195.0333333,0.178,0.035,0.148
150:32:31,11703,195.05,0.178,0.035,0.149
150:32:32,11704,195.0666667,0.177,0.035,0.148
150:32:33,11705,195.0833333,0.177,0.035,0.149
150:32:34,11706,195.1,0.178,0.034,0.148
150:32:35,11707,195.1166667,0.178,0.034,0.149
150:32:36,11708,195.1333333,0.178,0.034,0.148
150:32:37,11709,195.15,0.177,0.034,0.149
150:32:38,11710,195.1666667,0.177,0.034,0.148
150:32:39,11711,195.1833333,0.177,0.034,0.148
150:32:40,11712,195.2,0.178,0.034,0.148
150:32:41,11713,195.2166667,0.177,0.034,0.148
150:32:42,11714,195.2333333,0.177,0.033,0.148
150:32:43,11715,195.25,0.175,0.033,0.147
150:32:44,11716,195.2666667,0.176,0.033,0.148
150:32:45,11717,195.2833333,0.176,0.033,0.148
150:32:46,11718,195.3,0.177,0.033,0.148
150:32:47,11719,195.3166667,0.176,0.033,0.147
150:32:48,11720,195.3333333,0.177,0.033,0.148
150:32:49,11721,195.35,0.175,0.033,0.147
150:32:50,11722,195.3666667,0.176,0.033,0.147
150:32:51,11723,195.3833333,0.176,0.033,0.147
150:32:52,11724,195.4,0.176,0.033,0.147
150:32:53,11725,195.4166667,0.176,0.033,0.146
150:32:54,11726,195.4333333,0.175,0.033,0.147
150:32:55,11727,195.45,0.175,0.033,0.146
150:32:56,11728,195.4666667,0.175,0.032,0.147
150:32:57,11729,195.4833333,0.176,0.032,0.147
150:32:58,11730,195.5,0.176,0.032,0.147
150:32:59,11731,195.5166667,0.175,0.032,0.147
150:33:00,11732,195.5333333,0.174,0.032,0.146
150:33:01,11733,195.55,0.176,0.032,0.147
150:33:02,11734,195.5666667,0.175,0.032,0.146
150:33:03,11735,195.5833333,0.175,0.032,0.146
150:33:04,11736,195.6,0.174,0.032,0.145
150:33:05,11737,195.6166667,0.174,0.032,0.146
150:33:06,11738,195.6333333,0.175,0.032,0.146
150:33:07,11739,195.65,0.175,0.031,0.146
150:33:08,11740,195.6666667,0.174,0.031,0.145
150:33:09,11741,195.6833333,0.173,0.031,0.146
150:33:10,11742,195.7,0.173,0.031,0.145
150:33:11,11743,195.7166667,0.175,0.03,0.146
150:33:12,11744,195.7333333,0.175,0.03,0.145
150:33:13,11745,195.75,0.174,0.03,0.146
150:33:14,11746,195.7666667,0.173,0.03,0.145
150:33:15,11747,195.7833333,0.173,0.03,0.145
150:33:16,11748,195.8,0.174,0.03,0.145
150:33:17,11749,195.8166667,0.174,0.029,0.145
150:33:18,11750,195.8333333,0.174,0.029,0.145
150:33:19,11751,195.85,0.172,0.03,0.145
150:33:20,11752,195.8666667,0.173,0.029,0.145
150:33:21,11753,195.8833333,0.173,0.029,0.145
150:33:22,11754,195.9,0.174,0.029,0.145
150:33:23,11755,195.9166667,0.173,0.029,0.144
150:33:24,11756,195.9333333,0.172,0.029,0.145
150:33:25,11757,195.95,0.172,0.029,0.144
150:33:26,11758,195.9666667,0.173,0.029,0.144
150:33:27,11759,195.9833333,0.173,0.029,0.144
150:33:28,11760,196,0.172,0.029,0.144
150:33:29,11761,196.0166667,0.172,0.029,0.144
150:33:30,11762,196.0333333,0.172,0.029,0.144
150:33:31,11763,196.05,0.173,0.029,0.144
150:33:32,11764,196.0666667,0.172,0.029,0.144
150:33:33,11765,196.0833333,0.171,0.029,0.143
150:33:34,11766,196.1,0.171,0.029,0.143
150:33:35,11767,196.1166667,0.172,0.029,0.144
150:33:36,11768,196.1333333,0.171,0.029,0.143
150:33:37,11769,196.15,0.172,0.029,0.143
150:33:38,11770,196.1666667,0.17,0.029,0.143
150:33:39,11771,196.1833333,0.171,0.028,0.143
150:33:40,11772,196.2,0.171,0.028,0.143
150:33:41,11773,196.2166667,0.172,0.027,0.143
150:33:42,11774,196.2333333,0.17,0.027,0.142
150:33:43,11775,196.25,0.17,0.027,0.143
150:33:44,11776,196.2666667,0.171,0.027,0.143
150:33:45,11777,196.2833333,0.171,0.027,0.143
150:33:46,11778,196.3,0.171,0.026,0.142
150:33:47,11779,196.3166667,0.17,0.026,0.143
150:33:48,11780,196.3333333,0.17,0.026,0.142
150:33:49,11781,196.35,0.17,0.026,0.143
150:33:50,11782,196.3666667,0.171,0.027,0.142
150:33:51,11783,196.3833333,0.17,0.026,0.142
150:33:52,11784,196.4,0.17,0.026,0.142
150:33:53,11785,196.4166667,0.169,0.026,0.142
150:33:54,11786,196.4333333,0.17,0.026,0.142
150:33:55,11787,196.45,0.17,0.026,0.141
150:33:56,11788,196.4666667,0.17,0.026,0.142
150:33:57,11789,196.4833333,0.169,0.026,0.141
150:33:58,11790,196.5,0.169,0.026,0.142
150:33:59,11791,196.5166667,0.169,0.026,0.141
150:34:00,11792,196.5333333,0.17,0.025,0.141
150:34:01,11793,196.55,0.169,0.025,0.141
150:34:02,11794,196.5666667,0.169,0.025,0.141
150:34:03,11795,196.5833333,0.168,0.025,0.141
150:34:04,11796,196.6,0.169,0.025,0.141
150:34:05,11797,196.6166667,0.169,0.025,0.141
150:34:06,11798,196.6333333,0.169,0.025,0.141
150:34:07,11799,196.65,0.168,0.024,0.141
150:34:08,11800,196.6666667,0.168,0.024,0.141
150:34:09,11801,196.6833333,0.168,0.024,0.141
150:34:10,11802,196.7,0.169,0.024,0.141
150:34:11,11803,196.7166667,0.169,0.024,0.141
150:34:12,11804,196.7333333,0.167,0.024,0.14
150:34:13,11805,196.75,0.168,0.024,0.141
150:34:14,11806,196.7666667,0.168,0.024,0.141
150:34:15,11807,196.7833333,0.169,0.024,0.141
150:34:16,11808,196.8,0.168,0.023,0.14
150:34:17,11809,196.8166667,0.167,0.023,0.141
150:34:18,11810,196.8333333,0.167,0.023,0.14
150:34:19,11811,196.85,0.168,0.023,0.141
150:34:20,11812,196.8666667,0.168,0.023,0.14
150:34:21,11813,196.8833333,0.167,0.023,0.141
150:34:22,11814,196.9,0.167,0.023,0.14
150:34:23,11815,196.9166667,0.167,0.022,0.141
150:34:24,11816,196.9333333,0.167,0.022,0.141
150:34:25,11817,196.95,0.168,0.022,0.141
150:34:26,11818,196.9666667,0.167,0.022,0.14
150:34:27,11819,196.9833333,0.166,0.022,0.141
150:34:28,11820,197,0.166,0.022,0.14
150:34:29,11821,197.0166667,0.166,0.022,0.14
150:34:30,11822,197.0333333,0.167,0.022,0.14
150:34:31,11823,197.05,0.166,0.022,0.14
150:34:32,11824,197.0666667,0.166,0.022,0.14
150:34:33,11825,197.0833333,0.165,0.022,0.139
150:34:34,11826,197.1,0.166,0.022,0.14
150:34:35,11827,197.1166667,0.166,0.022,0.139
150:34:36,11828,197.1333333,0.166,0.022,0.139
150:34:37,11829,197.15,0.165,0.021,0.138
150:34:38,11830,197.1666667,0.165,0.021,0.139
150:34:39,11831,197.1833333,0.165,0.021,0.138
150:34:40,11832,197.2,0.166,0.021,0.138
150:34:41,11833,197.2166667,0.166,0.021,0.137
150:34:42,11834,197.2333333,0.164,0.021,0.137
150:34:43,11835,197.25,0.165,0.021,0.137
150:34:44,11836,197.2666667,0.165,0.021,0.137
150:34:45,11837,197.2833333,0.165,0.021,0.136
150:34:46,11838,197.3,0.165,0.021,0.136
150:34:47,11839,197.3166667,0.164,0.021,0.136
150:34:48,11840,197.3333333,0.163,0.021,0.135
150:34:49,11841,197.35,0.165,0.021,0.136
150:34:50,11842,197.3666667,0.165,0.021,0.135
150:34:51,11843,197.3833333,0.165,0.021,0.135
150:34:52,11844,197.4,0.163,0.02,0.134
150:34:53,11845,197.4166667,0.163,0.021,0.135
150:34:54,11846,197.4333333,0.163,0.021,0.135
150:34:55,11847,197.45,0.164,0.02,0.135
150:34:56,11848,197.4666667,0.164,0.02,0.134
150:34:57,11849,197.4833333,0.163,0.02,0.135
150:34:58,11850,197.5,0.163,0.02,0.134
150:34:59,11851,197.5166667,0.164,0.02,0.135
150:35:00,11852,197.5333333,0.164,0.02,0.134
150:35:01,11853,197.55,0.163,0.02,0.134
150:35:02,11854,197.5666667,0.163,0.019,0.134
150:35:03,11855,197.5833333,0.162,0.019,0.134
150:35:04,11856,197.6,0.164,0.019,0.134
150:35:05,11857,197.6166667,0.163,0.019,0.134
150:35:06,11858,197.6333333,0.163,0.019,0.134
150:35:07,11859,197.65,0.162,0.019,0.134
150:35:08,11860,197.6666667,0.162,0.019,0.134
150:35:09,11861,197.6833333,0.162,0.019,0.134
150:35:10,11862,197.7,0.163,0.019,0.134
150:35:11,11863,197.7166667,0.162,0.019,0.134
150:35:12,11864,197.7333333,0.162,0.019,0.135
150:35:13,11865,197.75,0.161,0.019,0.134
150:35:14,11866,197.7666667,0.162,0.019,0.135
150:35:15,11867,197.7833333,0.162,0.018,0.134
150:35:16,11868,197.8,0.162,0.018,0.135
150:35:17,11869,197.8166667,0.162,0.018,0.134
150:35:18,11870,197.8333333,0.161,0.018,0.134
150:35:19,11871,197.85,0.161,0.018,0.134
150:35:20,11872,197.8666667,0.162,0.018,0.135
150:35:21,11873,197.8833333,0.162,0.018,0.135
150:35:22,11874,197.9,0.161,0.018,0.134
150:35:23,11875,197.9166667,0.161,0.017,0.135
150:35:24,11876,197.9333333,0.16,0.017,0.134
150:35:25,11877,197.95,0.162,0.017,0.135
150:35:26,11878,197.9666667,0.161,0.017,0.134
150:35:27,11879,197.9833333,0.161,0.017,0.135
150:35:28,11880,198,0.16,0.017,0.134
150:35:29,11881,198.0166667,0.16,0.017,0.135
150:35:30,11882,198.0333333,0.161,0.017,0.135
150:35:31,11883,198.05,0.161,0.017,0.135
150:35:32,11884,198.0666667,0.16,0.016,0.134
150:35:33,11885,198.0833333,0.16,0.016,0.135
150:35:34,11886,198.1,0.16,0.016,0.134
150:35:35,11887,198.1166667,0.16,0.017,0.134
150:35:36,11888,198.1333333,0.161,0.016,0.134
150:35:37,11889,198.15,0.16,0.017,0.134
150:35:38,11890,198.1666667,0.159,0.016,0.133
150:35:39,11891,198.1833333,0.159,0.016,0.133
150:35:40,11892,198.2,0.16,0.016,0.133
150:35:41,11893,198.2166667,0.16,0.016,0.133
150:35:42,11894,198.2333333,0.159,0.016,0.133
150:35:43,11895,198.25,0.158,0.016,0.132
150:35:44,11896,198.2666667,0.159,0.016,0.132
150:35:45,11897,198.2833333,0.159,0.016,0.132
150:35:46,11898,198.3,0.159,0.016,0.132
150:35:47,11899,198.3166667,0.159,0.016,0.131
150:35:48,11900,198.3333333,0.158,0.016,0.131
150:35:49,11901,198.35,0.158,0.016,0.13
150:35:50,11902,198.3666667,0.159,0.015,0.131
150:35:51,11903,198.3833333,0.159,0.015,0.13
150:35:52,11904,198.4,0.158,0.016,0.13
150:35:53,11905,198.4166667,0.157,0.015,0.13
150:35:54,11906,198.4333333,0.157,0.015,0.13
150:35:55,11907,198.45,0.158,0.015,0.13
150:35:56,11908,198.4666667,0.158,0.015,0.129
150:35:57,11909,198.4833333,0.158,0.015,0.129
150:35:58,11910,198.5,0.156,0.015,0.128
150:35:59,11911,198.5166667,0.157,0.015,0.129
150:36:00,11912,198.5333333,0.156,0.015,0.128
150:36:01,11913,198.55,0.158,0.015,0.129
150:36:02,11914,198.5666667,0.157,0.015,0.128
150:36:03,11915,198.5833333,0.157,0.015,0.129
150:36:04,11916,198.6,0.156,0.014,0.128
150:36:05,11917,198.6166667,0.156,0.015,0.129
150:36:06,11918,198.6333333,0.156,0.014,0.128
150:36:07,11919,198.65,0.157,0.014,0.128
150:36:08,11920,198.6666667,0.157,0.014,0.128
150:36:09,11921,198.6833333,0.156,0.014,0.128
150:36:10,11922,198.7,0.156,0.014,0.128
150:36:11,11923,198.7166667,0.156,0.014,0.128
150:36:12,11924,198.7333333,0.156,0.014,0.128
150:36:13,11925,198.75,0.156,0.014,0.128
150:36:14,11926,198.7666667,0.157,0.013,0.128
150:36:15,11927,198.7833333,0.155,0.013,0.128
150:36:16,11928,198.8,0.156,0.013,0.128
150:36:17,11929,198.8166667,0.156,0.013,0.128
150:36:18,11930,198.8333333,0.156,0.013,0.129
150:36:19,11931,198.85,0.155,0.013,0.128
150:36:20,11932,198.8666667,0.155,0.013,0.129
150:36:21,11933,198.8833333,0.154,0.013,0.128
150:36:22,11934,198.9,0.155,0.013,0.128
150:36:23,11935,198.9166667,0.155,0.013,0.128
150:36:24,11936,198.9333333,0.155,0.013,0.128
150:36:25,11937,198.95,0.154,0.013,0.128
150:36:26,11938,198.9666667,0.154,0.013,0.128
150:36:27,11939,198.9833333,0.154,0.013,0.127
150:36:28,11940,199,0.155,0.013,0.128
150:36:29,11941,199.0166667,0.155,0.013,0.128
150:36:30,11942,199.0333333,0.153,0.013,0.128
150:36:31,11943,199.05,0.154,0.013,0.128
150:36:32,11944,199.0666667,0.154,0.012,0.128
150:36:33,11945,199.0833333,0.155,0.012,0.128
150:36:34,11946,199.1,0.154,0.012,0.128
150:36:35,11947,199.1166667,0.153,0.012,0.128
150:36:36,11948,199.1333333,0.153,0.012,0.128
150:36:37,11949,199.15,0.154,0.012,0.128
150:36:38,11950,199.1666667,0.154,0.012,0.128
150:36:39,11951,199.1833333,0.153,0.012,0.128
150:36:40,11952,199.2,0.152,0.012,0.128
150:36:41,11953,199.2166667,0.154,0.012,0.128
150:36:42,11954,199.2333333,0.153,0.011,0.128
150:36:43,11955,199.25,0.152,0.011,0.128
150:36:44,11956,199.2666667,0.152,0.011,0.128
150:36:45,11957,199.2833333,0.153,0.011,0.128
150:36:46,11958,199.3,0.153,0.011,0.128
150:36:47,11959,199.3166667,0.153,0.011,0.128
150:36:48,11960,199.3333333,0.152,0.011,0.128
150:36:49,11961,199.35,0.152,0.011,0.128
150:36:50,11962,199.3666667,0.153,0.01,0.127
150:36:51,11963,199.3833333,0.152,0.011,0.127
150:36:52,11964,199.4,0.152,0.011,0.127
150:36:53,11965,199.4166667,0.151,0.01,0.127
150:36:54,11966,199.4333333,0.153,0.01,0.127
150:36:55,11967,199.45,0.152,0.01,0.126
150:36:56,11968,199.4666667,0.152,0.01,0.127
150:36:57,11969,199.4833333,0.151,0.01,0.125
150:36:58,11970,199.5,0.152,0.01,0.126
150:36:59,11971,199.5166667,0.152,0.01,0.125
150:37:00,11972,199.5333333,0.152,0.01,0.125
150:37:01,11973,199.55,0.151,0.01,0.124
150:37:02,11974,199.5666667,0.151,0.01,0.125
150:37:03,11975,199.5833333,0.152,0.01,0.124
150:37:04,11976,199.6,0.151,0.01,0.124
150:37:05,11977,199.6166667,0.151,0.01,0.123
150:37:06,11978,199.6333333,0.15,0.009,0.123
150:37:07,11979,199.65,0.151,0.009,0.123
150:37:08,11980,199.6666667,0.151,0.009,0.123
150:37:09,11981,199.6833333,0.151,0.009,0.123
150:37:10,11982,199.7,0.15,0.009,0.122
150:37:11,11983,199.7166667,0.15,0.009,0.123
150:37:12,11984,199.7333333,0.149,0.009,0.122
150:37:13,11985,199.75,0.15,0.009,0.123
150:37:14,11986,199.7666667,0.15,0.009,0.122
