"","Oxy Electrode 1 Last (V)","OxyElectrode 2 Last (V)","OxyElectrode 3 Last (V)"
"77:15:28","0.579","0.691","0.544"
"77:15:29","0.579","0.691","0.544"
"77:15:30","0.577","0.691","0.544"
"77:15:31","0.578","0.691","0.545"
"77:15:32","0.578","0.692","0.544"
"77:15:33","0.579","0.690","0.545"
"77:15:34","0.577","0.691","0.544"
"77:15:35","0.579","0.691","0.545"
"77:15:36","0.579","0.692","0.544"
"77:15:37","0.578","0.689","0.545"
"77:15:38","0.577","0.692","0.544"
"77:15:39","0.579","0.692","0.544"
"77:15:40","0.579","0.691","0.545"
"77:15:41","0.578","0.692","0.545"
"77:15:42","0.579","0.693","0.544"
"77:15:43","0.579","0.690","0.544"
"77:15:44","0.578","0.691","0.545"
"77:15:45","0.579","0.691","0.543"
"77:15:46","0.578","0.690","0.544"
"77:15:47","0.577","0.690","0.544"
"77:15:48","0.578","0.691","0.545"
"77:15:49","0.579","0.691","0.543"
"77:15:50","0.578","0.690","0.545"
"77:15:51","0.579","0.693","0.544"
"77:15:52","0.579","0.692","0.545"
"77:15:53","0.577","0.692","0.544"
"77:15:54","0.578","0.693","0.545"
"77:15:55","0.578","0.695","0.544"
"77:15:56","0.578","0.692","0.544"
"77:15:57","0.577","0.693","0.545"
"77:15:58","0.578","0.694","0.544"
"77:15:59","0.578","0.693","0.544"
"77:16:00","0.577","0.691","0.544"
"77:16:01","0.577","0.693","0.544"
"77:16:02","0.578","0.693","0.544"
"77:16:03","0.577","0.692","0.545"
"77:16:04","0.577","0.693","0.544"
"77:16:05","0.578","0.694","0.545"
"77:16:06","0.578","0.692","0.544"
"77:16:07","0.577","0.691","0.546"
"77:16:08","0.578","0.693","0.544"
"77:16:09","0.578","0.691","0.545"
"77:16:10","0.576","0.692","0.544"
"77:16:11","0.578","0.693","0.545"
"77:16:12","0.577","0.693","0.543"
"77:16:13","0.577","0.692","0.545"
"77:16:14","0.577","0.694","0.544"
"77:16:15","0.578","0.692","0.544"
"77:16:16","0.576","0.691","0.545"
"77:16:17","0.578","0.692","0.544"
"77:16:18","0.578","0.693","0.544"
"77:16:19","0.577","0.691","0.544"
"77:16:20","0.577","0.693","0.545"
"77:16:21","0.578","0.692","0.544"
"77:16:22","0.577","0.691","0.545"
"77:16:23","0.577","0.692","0.544"
"77:16:24","0.578","0.692","0.545"
"77:16:25","0.576","0.692","0.544"
"77:16:26","0.577","0.692","0.545"
"77:16:27","0.577","0.693","0.544"
"77:16:28","0.577","0.691","0.545"
"77:16:29","0.576","0.693","0.544"
"77:16:30","0.578","0.693","0.545"
"77:16:31","0.576","0.693","0.544"
"77:16:32","0.577","0.693","0.545"
"77:16:33","0.577","0.694","0.544"
"77:16:34","0.578","0.692","0.545"
"77:16:35","0.576","0.694","0.545"
"77:16:36","0.578","0.693","0.544"
"77:16:37","0.577","0.692","0.545"
"77:16:38","0.577","0.692","0.544"
"77:16:39","0.578","0.693","0.545"
"77:16:40","0.576","0.692","0.544"
"77:16:41","0.577","0.693","0.545"
"77:16:42","0.577","0.693","0.544"
"77:16:43","0.577","0.691","0.545"
"77:16:44","0.577","0.693","0.544"
"77:16:45","0.578","0.693","0.545"
"77:16:46","0.576","0.692","0.544"
"77:16:47","0.577","0.693","0.545"
"77:16:48","0.577","0.693","0.543"
"77:16:49","0.577","0.691","0.545"
"77:16:50","0.577","0.693","0.544"
"77:16:51","0.578","0.693","0.544"
"77:16:52","0.576","0.692","0.545"
"77:16:53","0.578","0.692","0.544"
"77:16:54","0.578","0.692","0.544"
"77:16:55","0.576","0.691","0.544"
"77:16:56","0.577","0.693","0.545"
"77:16:57","0.578","0.692","0.543"
"77:16:58","0.577","0.692","0.545"
"77:16:59","0.577","0.694","0.544"
"77:17:00","0.578","0.693","0.544"
"77:17:01","0.576","0.694","0.544"
"77:17:02","0.578","0.695","0.545"
"77:17:03","0.578","0.694","0.544"
"77:17:04","0.577","0.693","0.545"
"77:17:05","0.577","0.696","0.544"
"77:17:06","0.578","0.694","0.545"
"77:17:07","0.576","0.694","0.544"
"77:17:08","0.578","0.695","0.545"
"77:17:09","0.577","0.695","0.544"
"77:17:10","0.577","0.693","0.544"
"77:17:11","0.577","0.695","0.544"
"77:17:12","0.578","0.694","0.544"
"77:17:13","0.576","0.693","0.545"
"77:17:14","0.577","0.694","0.543"
"77:17:15","0.577","0.694","0.544"
"77:17:16","0.576","0.693","0.544"
"77:17:17","0.577","0.693","0.545"
"77:17:18","0.577","0.694","0.543"
"77:17:19","0.576","0.692","0.544"
"77:17:20","0.577","0.694","0.543"
"77:17:21","0.577","0.694","0.544"
"77:17:22","0.575","0.694","0.544"
"77:17:23","0.576","0.695","0.544"
"77:17:24","0.577","0.695","0.543"
"77:17:25","0.577","0.693","0.544"
"77:17:26","0.575","0.695","0.544"
"77:17:27","0.577","0.694","0.543"
"77:17:28","0.576","0.694","0.544"
"77:17:29","0.576","0.693","0.544"
"77:17:30","0.576","0.695","0.543"
"77:17:31","0.577","0.694","0.543"
"77:17:32","0.576","0.693","0.544"
"77:17:33","0.577","0.695","0.543"
"77:17:34","0.577","0.693","0.544"
"77:17:35","0.575","0.693","0.543"
"77:17:36","0.576","0.694","0.544"
"77:17:37","0.576","0.695","0.542"
"77:17:38","0.576","0.693","0.544"
"77:17:39","0.575","0.695","0.543"
"77:17:40","0.576","0.694","0.544"
"77:17:41","0.575","0.694","0.543"
"77:17:42","0.575","0.693","0.544"
"77:17:43","0.575","0.695","0.543"
"77:17:44","0.576","0.693","0.543"
"77:17:45","0.574","0.693","0.543"
"77:17:46","0.575","0.693","0.543"
"77:17:47","0.575","0.695","0.543"
"77:17:48","0.575","0.693","0.542"
"77:17:49","0.574","0.693","0.544"
"77:17:50","0.575","0.693","0.542"
"77:17:51","0.576","0.694","0.543"
"77:17:52","0.574","0.693","0.542"
"77:17:53","0.574","0.695","0.543"
"77:17:54","0.575","0.696","0.542"
"77:17:55","0.575","0.694","0.543"
"77:17:56","0.573","0.695","0.543"
"77:17:57","0.575","0.695","0.543"
"77:17:58","0.574","0.696","0.542"
"77:17:59","0.574","0.693","0.543"
"77:18:00","0.573","0.694","0.543"
"77:18:01","0.575","0.694","0.542"
"77:18:02","0.574","0.694","0.542"
"77:18:03","0.574","0.692","0.542"
"77:18:04","0.573","0.694","0.543"
"77:18:05","0.574","0.693","0.542"
"77:18:06","0.574","0.693","0.542"
"77:18:07","0.574","0.692","0.541"
"77:18:08","0.573","0.692","0.543"
"77:18:09","0.573","0.693","0.541"
"77:18:10","0.574","0.692","0.542"
"77:18:11","0.573","0.691","0.541"
"77:18:12","0.573","0.691","0.542"
"77:18:13","0.572","0.693","0.541"
"77:18:14","0.574","0.692","0.542"
"77:18:15","0.573","0.691","0.540"
"77:18:16","0.573","0.691","0.542"
"77:18:17","0.573","0.692","0.541"
"77:18:18","0.574","0.691","0.541"
"77:18:19","0.572","0.690","0.540"
"77:18:20","0.572","0.690","0.541"
"77:18:21","0.572","0.692","0.541"
"77:18:22","0.573","0.692","0.541"
"77:18:23","0.573","0.691","0.541"
"77:18:24","0.572","0.690","0.541"
"77:18:25","0.573","0.692","0.541"
"77:18:26","0.573","0.692","0.540"
"77:18:27","0.573","0.691","0.541"
"77:18:28","0.571","0.692","0.540"
"77:18:29","0.572","0.692","0.541"
"77:18:30","0.572","0.693","0.540"
"77:18:31","0.573","0.690","0.541"
"77:18:32","0.571","0.691","0.540"
"77:18:33","0.572","0.692","0.541"
"77:18:34","0.572","0.693","0.540"
"77:18:35","0.572","0.690","0.541"
"77:18:36","0.571","0.691","0.540"
"77:18:37","0.572","0.691","0.540"
"77:18:38","0.572","0.692","0.540"
"77:18:39","0.572","0.690","0.540"
"77:18:40","0.571","0.689","0.540"
"77:18:41","0.572","0.690","0.540"
"77:18:42","0.572","0.690","0.540"
"77:18:43","0.571","0.688","0.539"
"77:18:44","0.571","0.688","0.540"
"77:18:45","0.571","0.690","0.539"
"77:18:46","0.572","0.689","0.540"
"77:18:47","0.571","0.689","0.539"
"77:18:48","0.570","0.688","0.540"
"77:18:49","0.570","0.690","0.538"
"77:18:50","0.571","0.690","0.540"
"77:18:51","0.571","0.691","0.538"
"77:18:52","0.570","0.689","0.540"
"77:18:53","0.570","0.690","0.539"
"77:18:54","0.571","0.690","0.539"
"77:18:55","0.570","0.690","0.539"
"77:18:56","0.570","0.688","0.539"
"77:18:57","0.569","0.689","0.540"
"77:18:58","0.571","0.689","0.539"
"77:18:59","0.571","0.689","0.539"
"77:19:00","0.570","0.688","0.538"
"77:19:01","0.570","0.689","0.539"
"77:19:02","0.570","0.690","0.538"
"77:19:03","0.570","0.689","0.539"
"77:19:04","0.570","0.688","0.538"
"77:19:05","0.569","0.686","0.539"
"77:19:06","0.568","0.687","0.538"
"77:19:07","0.570","0.687","0.539"
"77:19:08","0.569","0.687","0.538"
"77:19:09","0.569","0.685","0.538"
"77:19:10","0.568","0.687","0.537"
"77:19:11","0.569","0.687","0.538"
"77:19:12","0.569","0.688","0.537"
"77:19:13","0.569","0.686","0.538"
"77:19:14","0.568","0.687","0.538"
"77:19:15","0.568","0.686","0.538"
"77:19:16","0.568","0.688","0.537"
"77:19:17","0.569","0.687","0.537"
"77:19:18","0.569","0.686","0.538"
"77:19:19","0.568","0.686","0.537"
"77:19:20","0.568","0.688","0.538"
"77:19:21","0.569","0.688","0.537"
"77:19:22","0.569","0.687","0.538"
"77:19:23","0.567","0.687","0.537"
"77:19:24","0.568","0.688","0.538"
"77:19:25","0.569","0.688","0.537"
"77:19:26","0.569","0.687","0.537"
"77:19:27","0.567","0.687","0.537"
"77:19:28","0.568","0.687","0.537"
"77:19:29","0.568","0.689","0.537"
"77:19:30","0.568","0.688","0.537"
"77:19:31","0.567","0.688","0.537"
"77:19:32","0.567","0.686","0.537"
"77:19:33","0.567","0.688","0.537"
"77:19:34","0.568","0.688","0.536"
"77:19:35","0.568","0.688","0.537"
"77:19:36","0.567","0.687","0.537"
"77:19:37","0.567","0.688","0.537"
"77:19:38","0.568","0.688","0.536"
"77:19:39","0.568","0.687","0.537"
"77:19:40","0.567","0.687","0.536"
"77:19:41","0.567","0.686","0.537"
"77:19:42","0.567","0.688","0.536"
"77:19:43","0.568","0.688","0.537"
"77:19:44","0.567","0.687","0.536"
"77:19:45","0.567","0.686","0.537"
"77:19:46","0.567","0.688","0.536"
"77:19:47","0.567","0.686","0.536"
"77:19:48","0.566","0.685","0.536"
"77:19:49","0.566","0.684","0.536"
"77:19:50","0.565","0.687","0.536"
"77:19:51","0.567","0.686","0.536"
"77:19:52","0.566","0.685","0.536"
"77:19:53","0.565","0.685","0.536"
"77:19:54","0.566","0.686","0.536"
"77:19:55","0.566","0.687","0.535"
"77:19:56","0.567","0.685","0.536"
"77:19:57","0.565","0.685","0.535"
"77:19:58","0.566","0.685","0.536"
"77:19:59","0.566","0.686","0.535"
"77:20:00","0.567","0.686","0.535"
"77:20:01","0.565","0.685","0.535"
"77:20:02","0.565","0.685","0.536"
"77:20:03","0.565","0.687","0.535"
"77:20:04","0.566","0.686","0.535"
"77:20:05","0.565","0.685","0.535"
"77:20:06","0.565","0.685","0.535"
"77:20:07","0.565","0.687","0.534"
"77:20:08","0.566","0.686","0.535"
"77:20:09","0.565","0.685","0.535"
"77:20:10","0.565","0.685","0.535"
"77:20:11","0.565","0.687","0.535"
"77:20:12","0.565","0.686","0.534"
"77:20:13","0.565","0.685","0.535"
"77:20:14","0.564","0.685","0.534"
"77:20:15","0.565","0.686","0.535"
"77:20:16","0.565","0.686","0.533"
"77:20:17","0.564","0.684","0.535"
"77:20:18","0.564","0.686","0.534"
"77:20:19","0.565","0.686","0.535"
"77:20:20","0.564","0.686","0.533"
"77:20:21","0.564","0.684","0.534"
"77:20:22","0.563","0.686","0.534"
"77:20:23","0.565","0.685","0.534"
"77:20:24","0.564","0.685","0.534"
"77:20:25","0.563","0.683","0.533"
"77:20:26","0.563","0.685","0.534"
"77:20:27","0.564","0.685","0.533"
"77:20:28","0.564","0.686","0.534"
"77:20:29","0.563","0.684","0.534"
"77:20:30","0.563","0.685","0.535"
"77:20:31","0.564","0.685","0.533"
"77:20:32","0.564","0.684","0.534"
"77:20:33","0.562","0.683","0.533"
"77:20:34","0.563","0.683","0.534"
"77:20:35","0.563","0.685","0.533"
"77:20:36","0.564","0.684","0.533"
"77:20:37","0.562","0.684","0.533"
"77:20:38","0.563","0.683","0.533"
"77:20:39","0.563","0.685","0.533"
"77:20:40","0.564","0.683","0.533"
"77:20:41","0.562","0.682","0.533"
"77:20:42","0.562","0.681","0.533"
"77:20:43","0.562","0.684","0.533"
"77:20:44","0.563","0.683","0.533"
"77:20:45","0.562","0.682","0.533"
"77:20:46","0.561","0.682","0.533"
"77:20:47","0.561","0.684","0.533"
"77:20:48","0.563","0.684","0.532"
"77:20:49","0.563","0.683","0.533"
"77:20:50","0.561","0.682","0.532"
"77:20:51","0.562","0.682","0.534"
"77:20:52","0.562","0.683","0.532"
"77:20:53","0.563","0.682","0.533"
"77:20:54","0.562","0.681","0.532"
"77:20:55","0.561","0.681","0.533"
"77:20:56","0.560","0.683","0.532"
"77:20:57","0.562","0.682","0.532"
"77:20:58","0.562","0.682","0.532"
"77:20:59","0.561","0.680","0.532"
"77:21:00","0.560","0.681","0.532"
"77:21:01","0.561","0.681","0.532"
"77:21:02","0.561","0.682","0.532"
"77:21:03","0.560","0.680","0.532"
"77:21:04","0.560","0.681","0.533"
"77:21:05","0.561","0.681","0.531"
"77:21:06","0.561","0.680","0.533"
"77:21:07","0.561","0.679","0.531"
"77:21:08","0.560","0.679","0.532"
"77:21:09","0.560","0.680","0.531"
"77:21:10","0.561","0.679","0.532"
"77:21:11","0.561","0.679","0.531"
"77:21:12","0.560","0.677","0.532"
"77:21:13","0.559","0.679","0.531"
"77:21:14","0.561","0.680","0.531"
"77:21:15","0.560","0.680","0.530"
"77:21:16","0.560","0.678","0.531"
"77:21:17","0.559","0.680","0.531"
"77:21:18","0.560","0.680","0.531"
"77:21:19","0.560","0.681","0.531"
"77:21:20","0.560","0.678","0.530"
"77:21:21","0.559","0.678","0.531"
"77:21:22","0.559","0.680","0.531"
"77:21:23","0.559","0.680","0.531"
"77:21:24","0.560","0.678","0.530"
"77:21:25","0.558","0.677","0.531"
"77:21:26","0.558","0.679","0.530"
"77:21:27","0.559","0.679","0.531"
"77:21:28","0.559","0.679","0.529"
"77:21:29","0.559","0.677","0.531"
"77:21:30","0.558","0.679","0.530"
"77:21:31","0.560","0.679","0.530"
"77:21:32","0.559","0.680","0.529"
"77:21:33","0.559","0.678","0.531"
"77:21:34","0.557","0.679","0.530"
"77:21:35","0.559","0.680","0.530"
"77:21:36","0.558","0.680","0.530"
"77:21:37","0.558","0.678","0.529"
"77:21:38","0.557","0.679","0.530"
"77:21:39","0.558","0.680","0.529"
"77:21:40","0.559","0.679","0.530"
"77:21:41","0.558","0.678","0.529"
"77:21:42","0.558","0.678","0.530"
"77:21:43","0.557","0.680","0.529"
"77:21:44","0.558","0.680","0.530"
"77:21:45","0.558","0.679","0.529"
"77:21:46","0.557","0.677","0.530"
"77:21:47","0.556","0.679","0.529"
"77:21:48","0.558","0.679","0.530"
"77:21:49","0.558","0.678","0.529"
"77:21:50","0.557","0.676","0.530"
"77:21:51","0.556","0.678","0.529"
"77:21:52","0.558","0.678","0.529"
"77:21:53","0.557","0.678","0.529"
"77:21:54","0.557","0.676","0.529"
"77:21:55","0.556","0.677","0.530"
"77:21:56","0.557","0.678","0.528"
"77:21:57","0.557","0.678","0.529"
"77:21:58","0.557","0.676","0.528"
"77:21:59","0.556","0.676","0.529"
"77:22:00","0.556","0.677","0.528"
"77:22:01","0.557","0.677","0.529"
"77:22:02","0.557","0.676","0.527"
"77:22:03","0.556","0.675","0.529"
"77:22:04","0.555","0.677","0.528"
"77:22:05","0.557","0.677","0.529"
"77:22:06","0.556","0.677","0.528"
"77:22:07","0.557","0.675","0.529"
"77:22:08","0.555","0.676","0.528"
"77:22:09","0.556","0.676","0.529"
"77:22:10","0.556","0.676","0.528"
"77:22:11","0.556","0.674","0.528"
"77:22:12","0.555","0.674","0.528"
"77:22:13","0.555","0.675","0.527"
"77:22:14","0.556","0.676","0.528"
"77:22:15","0.556","0.675","0.527"
"77:22:16","0.555","0.674","0.528"
"77:22:17","0.554","0.674","0.527"
"77:22:18","0.555","0.674","0.528"
"77:22:19","0.555","0.673","0.527"
"77:22:20","0.554","0.672","0.528"
"77:22:21","0.554","0.674","0.527"
"77:22:22","0.555","0.674","0.528"
"77:22:23","0.555","0.674","0.526"
"77:22:24","0.554","0.673","0.528"
"77:22:25","0.554","0.675","0.527"
"77:22:26","0.555","0.675","0.527"
"77:22:27","0.554","0.674","0.527"
"77:22:28","0.554","0.673","0.527"
"77:22:29","0.553","0.676","0.527"
"77:22:30","0.555","0.675","0.527"
"77:22:31","0.554","0.675","0.527"
"77:22:32","0.554","0.674","0.527"
"77:22:33","0.554","0.676","0.527"
"77:22:34","0.554","0.675","0.526"
"77:22:35","0.554","0.674","0.527"
"77:22:36","0.553","0.674","0.526"
"77:22:37","0.553","0.675","0.527"
"77:22:38","0.554","0.675","0.526"
"77:22:39","0.554","0.673","0.527"
"77:22:40","0.553","0.674","0.526"
"77:22:41","0.553","0.674","0.527"
"77:22:42","0.554","0.675","0.526"
"77:22:43","0.554","0.673","0.527"
"77:22:44","0.552","0.674","0.526"
"77:22:45","0.553","0.675","0.527"
"77:22:46","0.553","0.675","0.526"
"77:22:47","0.553","0.673","0.526"
"77:22:48","0.552","0.674","0.527"
"77:22:49","0.553","0.675","0.526"
"77:22:50","0.553","0.675","0.526"
"77:22:51","0.553","0.673","0.526"
"77:22:52","0.552","0.673","0.526"
"77:22:53","0.552","0.675","0.526"
"77:22:54","0.553","0.675","0.527"
"77:22:55","0.553","0.674","0.525"
"77:22:56","0.552","0.672","0.526"
"77:22:57","0.551","0.674","0.525"
"77:22:58","0.553","0.674","0.526"
"77:22:59","0.552","0.674","0.525"
"77:23:00","0.552","0.672","0.526"
"77:23:01","0.551","0.674","0.526"
"77:23:02","0.552","0.674","0.526"
"77:23:03","0.552","0.674","0.525"
"77:23:04","0.552","0.672","0.525"
"77:23:05","0.551","0.673","0.526"
"77:23:06","0.552","0.674","0.525"
"77:23:07","0.552","0.674","0.525"
"77:23:08","0.552","0.672","0.525"
"77:23:09","0.551","0.672","0.525"
"77:23:10","0.551","0.673","0.524"
"77:23:11","0.552","0.673","0.525"
"77:23:12","0.551","0.672","0.524"
"77:23:13","0.551","0.671","0.525"
"77:23:14","0.550","0.673","0.524"
"77:23:15","0.552","0.672","0.525"
"77:23:16","0.551","0.672","0.524"
"77:23:17","0.551","0.670","0.525"
"77:23:18","0.550","0.672","0.524"
"77:23:19","0.551","0.672","0.525"
"77:23:20","0.551","0.672","0.524"
"77:23:21","0.551","0.670","0.524"
"77:23:22","0.550","0.670","0.524"
"77:23:23","0.550","0.670","0.524"
"77:23:24","0.551","0.672","0.524"
"77:23:25","0.551","0.671","0.524"
"77:23:26","0.551","0.671","0.524"
"77:23:27","0.550","0.670","0.523"
"77:23:28","0.550","0.670","0.525"
"77:23:29","0.550","0.672","0.523"
"77:23:30","0.551","0.671","0.524"
"77:23:31","0.550","0.671","0.523"
"77:23:32","0.549","0.669","0.524"
"77:23:33","0.549","0.671","0.523"
"77:23:34","0.549","0.672","0.524"
"77:23:35","0.550","0.672","0.523"
"77:23:36","0.550","0.671","0.523"
"77:23:37","0.548","0.671","0.523"
"77:23:38","0.549","0.670","0.524"
"77:23:39","0.549","0.671","0.523"
"77:23:40","0.550","0.671","0.523"
"77:23:41","0.550","0.671","0.523"
"77:23:42","0.549","0.669","0.523"
"77:23:43","0.548","0.670","0.524"
"77:23:44","0.549","0.671","0.523"
"77:23:45","0.550","0.671","0.523"
"77:23:46","0.549","0.669","0.522"
"77:23:47","0.549","0.669","0.523"
"77:23:48","0.548","0.670","0.523"
"77:23:49","0.549","0.670","0.523"
"77:23:50","0.548","0.671","0.522"
"77:23:51","0.549","0.668","0.523"
"77:23:52","0.547","0.669","0.522"
"77:23:53","0.548","0.669","0.523"
"77:23:54","0.548","0.670","0.522"
"77:23:55","0.548","0.669","0.522"
"77:23:56","0.546","0.669","0.522"
"77:23:57","0.547","0.668","0.522"
"77:23:58","0.547","0.670","0.522"
"77:23:59","0.548","0.669","0.522"
"77:24:00","0.547","0.668","0.522"
"77:24:01","0.546","0.667","0.522"
"77:24:02","0.546","0.668","0.522"
"77:24:03","0.547","0.668","0.521"
"77:24:04","0.548","0.668","0.522"
"77:24:05","0.546","0.667","0.522"
"77:24:06","0.546","0.667","0.522"
"77:24:07","0.546","0.669","0.521"
"77:24:08","0.547","0.669","0.522"
"77:24:09","0.547","0.668","0.521"
"77:24:10","0.546","0.667","0.522"
"77:24:11","0.545","0.668","0.521"
"77:24:12","0.547","0.668","0.522"
"77:24:13","0.546","0.669","0.520"
"77:24:14","0.546","0.667","0.521"
"77:24:15","0.545","0.667","0.522"
"77:24:16","0.546","0.667","0.521"
"77:24:17","0.546","0.668","0.521"
"77:24:18","0.546","0.666","0.521"
"77:24:19","0.545","0.666","0.521"
"77:24:20","0.545","0.667","0.521"
"77:24:21","0.545","0.667","0.522"
"77:24:22","0.545","0.665","0.520"
"77:24:23","0.545","0.664","0.521"
"77:24:24","0.544","0.664","0.520"
"77:24:25","0.546","0.665","0.521"
"77:24:26","0.545","0.665","0.520"
"77:24:27","0.545","0.663","0.521"
"77:24:28","0.544","0.665","0.520"
"77:24:29","0.545","0.665","0.521"
"77:24:30","0.545","0.667","0.520"
"77:24:31","0.545","0.665","0.520"
"77:24:32","0.544","0.665","0.520"
"77:24:33","0.544","0.664","0.520"
"77:24:34","0.544","0.666","0.520"
"77:24:35","0.545","0.666","0.520"
"77:24:36","0.544","0.665","0.520"
"77:24:37","0.544","0.664","0.519"
"77:24:38","0.543","0.663","0.521"
"77:24:39","0.544","0.664","0.519"
"77:24:40","0.545","0.665","0.520"
"77:24:41","0.544","0.665","0.519"
"77:24:42","0.544","0.664","0.520"
"77:24:43","0.543","0.664","0.519"
"77:24:44","0.543","0.664","0.520"
"77:24:45","0.543","0.665","0.519"
"77:24:46","0.544","0.664","0.519"
"77:24:47","0.543","0.664","0.519"
"77:24:48","0.543","0.662","0.519"
"77:24:49","0.542","0.663","0.519"
"77:24:50","0.544","0.663","0.519"
"77:24:51","0.543","0.664","0.519"
"77:24:52","0.544","0.662","0.519"
"77:24:53","0.542","0.662","0.519"
"77:24:54","0.542","0.663","0.519"
"77:24:55","0.543","0.664","0.520"
"77:24:56","0.543","0.664","0.519"
"77:24:57","0.543","0.663","0.520"
"77:24:58","0.542","0.663","0.519"
"77:24:59","0.542","0.663","0.520"
"77:25:00","0.542","0.664","0.518"
"77:25:01","0.543","0.663","0.519"
"77:25:02","0.542","0.663","0.518"
"77:25:03","0.542","0.662","0.519"
"77:25:04","0.541","0.663","0.518"
"77:25:05","0.542","0.663","0.519"
"77:25:06","0.542","0.663","0.518"
"77:25:07","0.542","0.661","0.518"
"77:25:08","0.541","0.662","0.518"
"77:25:09","0.541","0.662","0.518"
"77:25:10","0.541","0.663","0.518"
"77:25:11","0.542","0.661","0.517"
"77:25:12","0.540","0.660","0.518"
"77:25:13","0.540","0.659","0.518"
"77:25:14","0.541","0.660","0.518"
"77:25:15","0.541","0.660","0.517"
"77:25:16","0.541","0.658","0.518"
"77:25:17","0.540","0.659","0.517"
"77:25:18","0.540","0.660","0.518"
"77:25:19","0.541","0.661","0.517"
"77:25:20","0.541","0.660","0.518"
"77:25:21","0.539","0.661","0.517"
"77:25:22","0.540","0.662","0.518"
"77:25:23","0.541","0.663","0.517"
"77:25:24","0.541","0.660","0.518"
"77:25:25","0.539","0.662","0.517"
"77:25:26","0.541","0.661","0.517"
"77:25:27","0.540","0.662","0.517"
"77:25:28","0.540","0.659","0.517"
"77:25:29","0.539","0.660","0.518"
"77:25:30","0.540","0.660","0.517"
"77:25:31","0.540","0.661","0.517"
"77:25:32","0.540","0.659","0.517"
"77:25:33","0.540","0.659","0.518"
"77:25:34","0.540","0.660","0.517"
"77:25:35","0.540","0.659","0.517"
"77:25:36","0.539","0.659","0.516"
"77:25:37","0.539","0.659","0.517"
"77:25:38","0.540","0.661","0.516"
"77:25:39","0.540","0.659","0.517"
"77:25:40","0.538","0.659","0.516"
"77:25:41","0.539","0.659","0.517"
"77:25:42","0.540","0.661","0.516"
"77:25:43","0.540","0.659","0.516"
"77:25:44","0.538","0.660","0.516"
"77:25:45","0.539","0.660","0.516"
"77:25:46","0.539","0.661","0.516"
"77:25:47","0.539","0.658","0.515"
"77:25:48","0.537","0.659","0.516"
"77:25:49","0.538","0.660","0.516"
"77:25:50","0.538","0.660","0.517"
"77:25:51","0.538","0.659","0.515"
"77:25:52","0.537","0.659","0.517"
"77:25:53","0.538","0.661","0.516"
"77:25:54","0.539","0.660","0.516"
"77:25:55","0.537","0.659","0.515"
"77:25:56","0.538","0.659","0.516"
"77:25:57","0.538","0.661","0.515"
"77:25:58","0.538","0.658","0.516"
"77:25:59","0.537","0.659","0.515"
"77:26:00","0.539","0.660","0.516"
"77:26:01","0.538","0.660","0.515"
"77:26:02","0.537","0.658","0.515"
"77:26:03","0.537","0.661","0.515"
"77:26:04","0.539","0.660","0.515"
"77:26:05","0.538","0.659","0.515"
"77:26:06","0.537","0.659","0.515"
"77:26:07","0.537","0.660","0.515"
"77:26:08","0.538","0.658","0.514"
"77:26:09","0.537","0.658","0.516"
"77:26:10","0.537","0.660","0.514"
"77:26:11","0.538","0.660","0.515"
"77:26:12","0.537","0.659","0.514"
"77:26:13","0.537","0.658","0.515"
"77:26:14","0.537","0.660","0.514"
"77:26:15","0.538","0.658","0.515"
"77:26:16","0.536","0.657","0.514"
"77:26:17","0.537","0.658","0.515"
"77:26:18","0.537","0.659","0.514"
"77:26:19","0.536","0.657","0.514"
"77:26:20","0.536","0.658","0.515"
"77:26:21","0.537","0.658","0.514"
"77:26:22","0.536","0.658","0.514"
"77:26:23","0.535","0.657","0.515"
"77:26:24","0.536","0.658","0.514"
"77:26:25","0.537","0.658","0.513"
"77:26:26","0.536","0.657","0.515"
"77:26:27","0.535","0.658","0.514"
"77:26:28","0.536","0.658","0.514"
"77:26:29","0.535","0.658","0.513"
"77:26:30","0.535","0.658","0.515"
"77:26:31","0.536","0.659","0.513"
"77:26:32","0.536","0.657","0.514"
"77:26:33","0.534","0.657","0.514"
"77:26:34","0.536","0.657","0.513"
"77:26:35","0.535","0.656","0.512"
"77:26:36","0.535","0.655","0.513"
"77:26:37","0.535","0.657","0.513"
"77:26:38","0.535","0.655","0.513"
"77:26:39","0.534","0.656","0.513"
"77:26:40","0.535","0.657","0.513"
"77:26:41","0.535","0.657","0.513"
"77:26:42","0.534","0.656","0.513"
"77:26:43","0.535","0.658","0.513"
"77:26:44","0.535","0.657","0.512"
"77:26:45","0.534","0.656","0.513"
"77:26:46","0.535","0.658","0.512"
"77:26:47","0.535","0.656","0.513"
"77:26:48","0.534","0.656","0.512"
"77:26:49","0.534","0.657","0.514"
"77:26:50","0.534","0.658","0.512"
"77:26:51","0.534","0.655","0.513"
"77:26:52","0.533","0.657","0.513"
"77:26:53","0.535","0.656","0.512"
"77:26:54","0.534","0.656","0.512"
"77:26:55","0.533","0.654","0.512"
"77:26:56","0.534","0.656","0.512"
"77:26:57","0.534","0.654","0.512"
"77:26:58","0.533","0.654","0.512"
"77:26:59","0.534","0.655","0.511"
"77:27:00","0.534","0.655","0.512"
"77:27:01","0.533","0.654","0.512"
"77:27:02","0.534","0.655","0.513"
"77:27:03","0.534","0.654","0.511"
"77:27:04","0.533","0.653","0.512"
